iterations,fitness,time,fevals
0,12.0,2.18349999996e-05,11
10,12.0,4.26279999997e-05,21
20,12.0,5.92279999996e-05,31
30,13.0,7.22629999999e-05,41
40,13.0,8.7138e-05,51
50,13.0,0.000101014,61
60,14.0,0.000118223,71
70,14.0,0.000131594,81
80,15.0,0.000146168,91
90,15.0,0.000163699,101
100,15.0,0.000179485,111
110,15.0,0.000194631,121
120,15.0,0.00020862,131
130,15.0,0.000225006,141
140,15.0,0.000238324,151
150,19.0,0.000257119,161
160,19.0,0.000273326,171
170,19.0,0.000289232,181
180,19.0,0.000303934,191
190,19.0,0.000316959,201
200,19.0,0.000331536,211
210,19.0,0.000343794,221
220,19.0,0.000374736,231
230,19.0,0.000388962,241
240,19.0,0.000406316,251
250,21.0,0.000420736,261
260,21.0,0.000436367,271
270,21.0,0.000451217000001,281
280,21.0,0.000466471000001,291
290,21.0,0.000481739,301
300,21.0,0.000494525000001,311
310,21.0,0.000508788000001,321
320,21.0,0.000521931000001,331
330,21.0,0.000535356,341
340,21.0,0.000548493000001,351
350,21.0,0.000563839000001,361
360,23.0,0.000580230000001,371
370,23.0,0.000592477000001,381
380,29.0,0.000605704000001,391
390,29.0,0.000646135000001,401
400,30.0,0.000668930000001,411
410,30.0,0.00069936,421
420,30.0,0.000723575,431
430,30.0,0.000748862,441
440,30.0,0.000772501,451
450,30.0,0.000794116999999,461
460,30.0,0.000827063999999,471
470,30.0,0.000850821999999,481
480,30.0,0.000887431999999,491
490,31.0,0.000915807,501
500,31.0,0.000948347,511
510,31.0,0.000984321,521
520,31.0,0.001018658,531
530,31.0,0.001054813,541
540,31.0,0.001124319,551
550,31.0,0.001166408,561
560,31.0,0.001204224,571
570,31.0,0.00123144,581
580,31.0,0.001255745,591
590,31.0,0.001280706,601
600,31.0,0.001304287,611
610,31.0,0.001330032,621
620,31.0,0.00135425,631
630,31.0,0.005425212,641
640,31.0,0.005456824,651
650,31.0,0.005483996,661
660,31.0,0.005509224,671
670,31.0,0.005535089,681
680,31.0,0.005560203,691
690,31.0,0.005585048,701
700,31.0,0.005610316,711
710,31.0,0.005636603,721
720,31.0,0.005662829,731
730,31.0,0.005690704,741
740,31.0,0.005716958,751
750,31.0,0.00574428,761
760,31.0,0.005769773,771
770,31.0,0.005793979,781
780,31.0,0.005820167,791
790,31.0,0.005845297,801
800,31.0,0.005870639,811
810,31.0,0.005895234,821
820,31.0,0.005924089,831
830,31.0,0.005949014,841
840,31.0,0.005971833,851
850,31.0,0.005997751,861
860,31.0,0.006021592,871
870,31.0,0.006046388,881
880,31.0,0.006070329,891
890,31.0,0.006095141,901
900,31.0,0.006121814,911
910,31.0,0.006146485,921
920,31.0,0.006173761,931
930,31.0,0.006198359,941
940,31.0,0.006223327,951
950,31.0,0.006247853,961
960,31.0,0.00627352,971
970,31.0,0.006298186,981
980,31.0,0.006323116,991
990,31.0,0.006348595,1001
1000,31.0,0.006448109,1011
1010,31.0,0.006472716,1021
1020,31.0,0.006496765,1031
1030,31.0,0.006521346,1041
1040,31.0,0.006545587,1051
1050,31.0,0.006570763,1061
1060,31.0,0.006598467,1071
1070,31.0,0.006625183,1081
1080,31.0,0.006652531,1091
1090,31.0,0.006677889,1101
1100,31.0,0.006703326,1111
1110,31.0,0.00672814,1121
1120,31.0,0.006752645,1131
1130,31.0,0.006777918,1141
1140,31.0,0.006803116,1151
