iterations,fitness,time,fevals
0,22.0,0.001595076,646
10,28.0,0.002885609,1191
20,29.0,0.004043197,1740
30,28.0,0.004928778,2292
40,29.0,0.005608436,2837
50,34.0,0.006249822,3386
60,29.0,0.00695964,3933
70,30.0,0.007737415,4486
80,30.0,0.00849062,5043
90,29.0,0.009256977,5592
100,29.0,0.009894701,6147
110,29.0,0.010464175,6696
120,29.0,0.011105644,7247
130,33.0,0.011789918,7796
140,35.0,0.021871854,8352
150,34.0,0.022694921,8899
160,36.0,0.02344427,9459
170,37.0,0.024298568,10016
180,36.0,0.025005868,10563
190,37.0,0.025780103,11104
200,38.0,0.026401786,11653
210,37.0,0.02710572,12197
220,37.0,0.027792743,12742
230,40.0,0.029007554,13288
240,37.0,0.029873792,13834
250,38.0,0.030954308,14379
260,37.0,0.031931874,14929
270,42.0,0.032632138,15486
280,42.0,0.033455892,16038
290,43.0,0.034178098,16584
300,42.0,0.034891529,17132
310,43.0,0.035578551,17683
320,43.0,0.036261869,18227
330,43.0,0.036937227,18774
340,43.0,0.03758378,19325
350,44.0,0.038255941,19876
360,44.0,0.038897285,20426
370,43.0,0.039552551,20976
380,44.0,0.040275296,21515
390,44.0,0.041089855,22057
400,44.0,0.041811405,22607
410,44.0,0.042563241,23159
420,43.0,0.043408399,23706
430,43.0,0.044097512,24247
440,43.0,0.044802906,24787
450,43.0,0.04546874,25341
460,44.0,0.046087621,25892
470,44.0,0.046757961,26446
480,44.0,0.047486482,26994
490,43.0,0.048230026,27540
500,43.0,0.048964066,28086
510,43.0,0.049648746,28631
520,43.0,0.0501421,29175
530,43.0,0.050725909,29727
540,43.0,0.051250164,30274
550,43.0,0.051737783,30815
560,43.0,0.052268535,31368
570,42.0,0.052811383,31917
580,43.0,0.053948987,32457
590,43.0,0.054600805,33002
600,43.0,0.055637683,33557
610,43.0,0.056548573,34100
620,43.0,0.057264232,34633
630,44.0,0.057983271,35181
640,44.0,0.058948573,35738
650,43.0,0.059678269,36289
660,44.0,0.060404153,36840
670,43.0,0.061073285,37384
680,43.0,0.061644702,37931
690,44.0,0.062336759,38480
700,44.0,0.062894391,39026
710,43.0,0.063627499,39572
720,44.0,0.06431043,40118
730,44.0,0.065047934,40677
740,44.0,0.065794114,41220
750,43.0,0.066488113,41768
760,44.0,0.067224529,42319
770,45.0,0.067900978,42868
780,45.0,0.06863134,43411
790,45.0,0.069466564,43953
800,45.0,0.070601926,44498
810,45.0,0.071737239,45046
820,46.0,0.072439023,45585
830,46.0,0.073068743,46134
840,45.0,0.073603722,46680
850,46.0,0.074214477,47228
860,47.0,0.074807944,47774
870,47.0,0.075543865,48328
880,47.0,0.076262135,48877
890,48.0,0.077031,49422
900,47.0,0.07769959,49966
910,48.0,0.078607644,50510
920,48.0,0.07920519,51051
930,49.0,0.079919002,51593
940,49.0,0.080673654,52138
950,48.0,0.081680165,52680
960,48.0,0.082961945,53233
970,48.0,0.083979906,53789
980,49.0,0.084658917,54333
990,49.0,0.085269734,54889
1000,48.0,0.085786222,55440
1010,48.0,0.086430997,55992
