iterations,fitness,time,fevals
0,22.0,0.085409494,1000
10,28.0,0.167096725,2100
20,35.0,0.239698005,3200
30,37.0,0.306585413,4300
40,43.0,0.377092585,5400
50,39.0,0.443055289,6500
60,42.0,0.510479694,7600
70,45.0,0.578596746,8700
80,41.0,0.648625766,9800
90,46.0,0.717115749,10900
100,44.0,0.781595548,12000
110,45.0,0.844527525,13100
120,43.0,0.90991099,14200
130,45.0,0.975908693,15300
140,52.0,1.042462337,16400
150,54.0,1.109845162,17500
160,49.0,1.177246752,18600
170,52.0,1.242163471,19700
180,50.0,1.306338788,20800
190,47.0,1.370468672,21900
200,50.0,1.436381902,23000
210,50.0,1.499071735,24100
220,47.0,1.56185511,25200
230,48.0,1.627330225,26300
240,51.0,1.692579575,27400
250,49.0,1.755388889,28500
260,52.0,1.818119461,29600
270,47.0,1.884042278,30700
280,48.0,1.945394695,31800
290,49.0,2.006947845,32900
300,48.0,2.071518607,34000
310,48.0,2.134161809,35100
320,45.0,2.198514011,36200
330,50.0,2.263506695,37300
340,49.0,2.327732207,38400
350,48.0,2.391866947,39500
360,48.0,2.453301416,40600
370,51.0,2.515461641,41700
380,48.0,2.579217573,42800
390,51.0,2.64420424,43900
400,51.0,2.710861138,45000
410,53.0,2.776003129,46100
420,51.0,2.841859396,47200
430,49.0,2.907982971,48300
440,51.0,2.973142427,49400
450,51.0,3.037590724,50500
460,54.0,3.101068161,51600
470,48.0,3.167208695,52700
480,50.0,3.236653892,53800
490,54.0,3.299951897,54900
500,50.0,3.363501517,56000
510,52.0,3.42636664,57100
520,54.0,3.48886234,58200
530,52.0,3.553915472,59300
540,53.0,3.618190063,60400
550,55.0,3.683151565,61500
560,56.0,3.748696286,62600
570,54.0,3.81474819,63700
580,55.0,3.879965098,64800
590,57.0,3.944658425,65900
600,55.0,4.010097985,67000
610,55.0,4.073844745,68100
620,53.0,4.136382815,69200
630,55.0,4.201126191,70300
640,55.0,4.267266823,71400
650,53.0,4.329314637,72500
660,54.0,4.392682137,73600
670,54.0,4.455585863,74700
680,54.0,4.517705618,75800
690,54.0,4.580646349,76900
700,55.0,4.642619684,78000
710,55.0,4.704846919,79100
720,54.0,4.764500574,80200
730,53.0,4.826141372,81300
740,55.0,4.885420926,82400
750,54.0,4.945281947,83500
760,54.0,5.005837186,84600
770,55.0,5.064710481,85700
780,55.0,5.124607075,86800
790,58.0,5.185687744,87900
800,55.0,5.247307371,89000
810,58.0,5.31279398,90100
820,55.0,5.375051876,91200
830,58.0,5.43569057,92300
840,59.0,5.496220338,93400
850,58.0,5.557693977,94500
860,59.0,5.618309263,95600
870,59.0,5.679558224,96700
880,59.0,5.740677339,97800
890,58.0,5.803882247,98900
900,57.0,5.861635369,100000
910,57.0,5.917720096,101100
920,58.0,5.977168724,102200
930,58.0,6.035595236,103300
940,57.0,6.090410072,104400
950,58.0,6.14910238,105500
960,57.0,6.203590427,106600
970,57.0,6.260171155,107700
980,58.0,6.318534547,108800
990,57.0,6.37357937,109900
1000,58.0,6.429632592,111000
1010,58.0,6.48913966,112100
1020,57.0,6.547366961,113200
1030,58.0,6.604094633,114300
1040,57.0,6.663405946,115400
1050,57.0,6.721155604,116500
1060,57.0,6.782736406,117600
1070,58.0,6.840477053,118700
1080,58.0,6.89947599,119800
1090,57.0,6.958494469,120900
1100,57.0,7.016389915,122000
1110,55.0,7.075892613,123100
1120,58.0,7.134967856,124200
1130,58.0,7.19482301,125300
1140,57.0,7.256548066,126400
1150,55.0,7.316422725,127500
1160,55.0,7.376627217,128600
1170,55.0,7.437783006,129700
1180,58.0,7.495405776,130800
1190,57.0,7.555800729,131900
1200,57.0,7.621101313,133000
1210,57.0,7.68226306,134100
1220,59.0,7.74405288,135200
1230,59.0,7.803225755,136300
1240,56.0,7.866749886,137400
1250,55.0,7.92832791,138500
1260,55.0,7.991212274,139600
1270,57.0,8.05422075,140700
1280,58.0,8.126648211,141800
1290,57.0,8.189439414,142900
1300,57.0,8.251991929,144000
1310,57.0,8.315809481,145100
1320,57.0,8.377469132,146200
1330,57.0,8.439746631,147300
1340,57.0,8.50171579,148400
1350,57.0,8.563587981,149500
1360,59.0,8.62473229,150600
1370,57.0,8.68639649,151700
1380,59.0,8.751860566,152800
1390,57.0,8.811765824,153900
1400,57.0,8.871699194,155000
1410,59.0,8.93079415,156100
1420,59.0,8.988579092,157200
1430,61.0,9.047030155,158300
1440,59.0,9.105297583,159400
1450,57.0,9.164931533,160500
1460,57.0,9.221285662,161600
1470,59.0,9.278499976,162700
1480,59.0,9.335069974,163800
1490,57.0,9.392411862,164900
1500,57.0,9.448462777,166000
1510,57.0,9.505324476,167100
1520,59.0,9.566294947,168200
1530,59.0,9.623706512,169300
1540,57.0,9.678882508,170400
1550,57.0,9.737526059,171500
1560,57.0,9.791892022,172600
1570,59.0,9.846384654,173700
1580,59.0,9.90269933,174800
1590,59.0,9.961410435,175900
1600,59.0,10.019597279,177000
1610,60.0,10.077806669,178100
1620,61.0,10.136261677,179200
1630,61.0,10.19301173,180300
1640,61.0,10.251610846,181400
1650,59.0,10.313491183,182500
1660,59.0,10.375688169,183600
1670,59.0,10.43780695,184700
1680,62.0,10.500777381,185800
1690,59.0,10.561877135,186900
1700,59.0,10.624993853,188000
1710,57.0,10.686723941,189100
1720,58.0,10.747186979,190200
1730,57.0,10.812268289,191300
1740,58.0,10.872698881,192400
1750,58.0,10.934833319,193500
1760,57.0,10.998828636,194600
1770,59.0,11.059533203,195700
1780,59.0,11.120497172,196800
1790,63.0,11.181327241,197900
1800,67.0,11.24205608,199000
1810,67.0,11.302088565,200100
1820,63.0,11.360968383,201200
1830,63.0,11.420941039,202300
1840,63.0,11.480018753,203400
1850,63.0,11.536302539,204500
1860,63.0,11.593752599,205600
1870,63.0,11.660303039,206700
1880,63.0,11.719630085,207800
1890,63.0,11.780442061,208900
1900,63.0,11.841200918,210000
1910,63.0,11.89926248,211100
1920,63.0,11.954303729,212200
1930,60.0,12.013227443,213300
1940,63.0,12.071173774,214400
1950,60.0,12.12728243,215500
1960,60.0,12.183033643,216600
1970,60.0,12.239691849,217700
1980,63.0,12.29643704,218800
1990,63.0,12.352340231,219900
2000,63.0,12.408362903,221000
2010,60.0,12.464241944,222100
2020,60.0,12.523709553,223200
2030,60.0,12.578559985,224300
2040,63.0,12.633359295,225400
2050,60.0,12.691379809,226500
2060,63.0,12.747253962,227600
2070,63.0,12.80320111,228700
2080,63.0,12.85966878,229800
2090,62.0,12.915135612,230900
2100,63.0,12.973630907,232000
2110,60.0,13.036108108,233100
2120,63.0,13.093324245,234200
2130,63.0,13.149714901,235300
2140,63.0,13.207768185,236400
2150,63.0,13.264585664,237500
2160,60.0,13.323147238,238600
2170,63.0,13.38583728,239700
2180,63.0,13.447377749,240800
2190,65.0,13.507123512,241900
2200,63.0,13.566969162,243000
2210,62.0,13.625759205,244100
2220,63.0,13.68253308,245200
2230,62.0,13.737969212,246300
2240,63.0,13.79407412,247400
2250,62.0,13.849405564,248500
2260,63.0,13.905262884,249600
2270,63.0,13.962891433,250700
2280,62.0,14.019235299,251800
2290,63.0,14.076607806,252900
2300,62.0,14.135301436,254000
2310,62.0,14.199077056,255100
2320,62.0,14.256599223,256200
2330,62.0,14.312706657,257300
2340,65.0,14.373211484,258400
2350,62.0,14.428947867,259500
2360,63.0,14.483951315,260600
2370,62.0,14.539571326,261700
2380,62.0,14.602898655,262800
2390,63.0,14.661192506,263900
2400,62.0,14.716261051,265000
2410,63.0,14.773973159,266100
2420,62.0,14.828577546,267200
2430,62.0,14.882462183,268300
2440,63.0,14.936784749,269400
2450,65.0,14.992293657,270500
2460,65.0,15.049311292,271600
2470,63.0,15.105944395,272700
2480,62.0,15.164678837,273800
2490,63.0,15.22296551,274900
2500,63.0,15.280710723,276000
2510,62.0,15.334331575,277100
2520,63.0,15.38973055,278200
2530,63.0,15.444421631,279300
2540,63.0,15.500408313,280400
2550,62.0,15.555675206,281500
2560,62.0,15.613772212,282600
2570,62.0,15.671804456,283700
2580,63.0,15.748045522,284800
2590,63.0,15.805954242,285900
2600,62.0,15.86544695,287000
2610,63.0,15.922718182,288100
2620,62.0,15.979022729,289200
2630,62.0,16.035486702,290300
2640,62.0,16.093302849,291400
2650,63.0,16.150553757,292500
2660,62.0,16.206709491,293600
2670,63.0,16.261800904,294700
2680,62.0,16.316953023,295800
2690,62.0,16.375582757,296900
2700,62.0,16.433271701,298000
2710,63.0,16.491405336,299100
2720,63.0,16.547441772,300200
2730,65.0,16.605237419,301300
2740,62.0,16.660967701,302400
2750,63.0,16.715364993,303500
2760,62.0,16.770136209,304600
2770,62.0,16.8254514,305700
2780,62.0,16.880438444,306800
2790,63.0,16.934647454,307900
2800,62.0,16.991736417,309000
2810,63.0,17.047823799,310100
2820,64.0,17.102590424,311200
2830,62.0,17.158769635,312300
2840,62.0,17.214816006,313400
2850,65.0,17.270325777,314500
2860,65.0,17.327747467,315600
2870,65.0,17.388630572,316700
2880,67.0,17.44702859,317800
2890,67.0,17.508008765,318900
2900,67.0,17.566546455,320000
2910,67.0,17.622820763,321100
2920,65.0,17.679623165,322200
2930,65.0,17.73619439,323300
2940,65.0,17.790476258,324400
2950,66.0,17.84653276,325500
2960,65.0,17.906370878,326600
2970,65.0,17.96644957,327700
2980,67.0,18.023948498,328800
2990,65.0,18.08181754,329900
3000,64.0,18.139934683,331000
3010,67.0,18.197928073,332100
3020,65.0,18.256456942,333200
3030,65.0,18.315561749,334300
3040,65.0,18.375054263,335400
3050,64.0,18.432508541,336500
3060,65.0,18.491719723,337600
3070,65.0,18.556917019,338700
3080,64.0,18.616392033,339800
3090,65.0,18.674362297,340900
3100,65.0,18.734045905,342000
3110,64.0,18.796558127,343100
3120,64.0,18.854568558,344200
3130,65.0,18.913928435,345300
3140,65.0,18.97321083,346400
3150,64.0,19.031381828,347500
3160,64.0,19.088149235,348600
3170,64.0,19.144416525,349700
3180,64.0,19.200218073,350800
3190,64.0,19.259399257,351900
3200,63.0,19.315227083,353000
3210,64.0,19.371234978,354100
3220,64.0,19.42582114,355200
3230,63.0,19.483690371,356300
3240,63.0,19.541688486,357400
3250,64.0,19.599002737,358500
3260,64.0,19.659855742,359600
3270,64.0,19.717381887,360700
3280,63.0,19.77372241,361800
3290,64.0,19.830795684,362900
3300,63.0,19.888791851,364000
3310,63.0,19.948630654,365100
3320,63.0,20.006785057,366200
3330,64.0,20.066368932,367300
3340,64.0,20.125405229,368400
3350,63.0,20.183461059,369500
3360,64.0,20.241397869,370600
3370,63.0,20.298670228,371700
3380,64.0,20.357260277,372800
3390,63.0,20.412559504,373900
3400,65.0,20.469229504,375000
3410,64.0,20.527343981,376100
3420,63.0,20.583088242,377200
3430,63.0,20.641623334,378300
3440,64.0,20.697671739,379400
3450,64.0,20.756547384,380500
3460,64.0,20.813817844,381600
3470,63.0,20.871368258,382700
3480,63.0,20.92664264,383800
3490,64.0,20.984775089,384900
3500,64.0,21.039714045,386000
3510,63.0,21.093768348,387100
3520,64.0,21.149198244,388200
3530,63.0,21.203623901,389300
3540,63.0,21.258121713,390400
3550,64.0,21.314981824,391500
3560,63.0,21.370583577,392600
3570,64.0,21.426868413,393700
3580,63.0,21.482995734,394800
3590,63.0,21.538916002,395900
3600,64.0,21.595229489,397000
3610,64.0,21.651185126,398100
3620,63.0,21.705694776,399200
3630,64.0,21.76244919,400300
3640,66.0,21.817007335,401400
3650,64.0,21.870469548,402500
3660,64.0,21.923903207,403600
3670,64.0,21.98137324,404700
