iterations,fitness,time,fevals
0,12.0,0.000648655,11
10,15.0,0.00125628,21
20,15.0,0.003110321,31
30,15.0,0.003423396,41
40,15.0,0.00367921,51
50,15.0,0.004135793,61
60,15.0,0.00451834,71
70,15.0,0.004811042,81
80,15.0,0.00563458,91
90,15.0,0.00594493,101
100,15.0,0.006168608,111
110,15.0,0.006338983,121
120,15.0,0.006484888,131
130,15.0,0.006619661,141
140,15.0,0.00675031,151
150,15.0,0.008993754,161
160,15.0,0.009153387,171
170,15.0,0.009536724,181
180,15.0,0.009666894,191
190,16.0,0.01005967,201
200,16.0,0.010282876,211
210,17.0,0.010433236,221
220,17.0,0.01056719,231
230,17.0,0.010710261,241
240,17.0,0.010843639,251
250,17.0,0.010993372,261
260,19.0,0.01116957,271
270,19.0,0.011295134,281
280,19.0,0.011652755,291
290,19.0,0.011775611,301
300,19.0,0.01190364,311
310,19.0,0.012018827,321
320,19.0,0.012140949,331
330,20.0,0.012250516,341
340,20.0,0.012366686,351
350,20.0,0.012482281,361
360,20.0,0.012608041,371
370,20.0,0.012730027,381
380,20.0,0.01284776,391
390,20.0,0.012970852,401
400,20.0,0.013103587,411
410,20.0,0.013239128,421
420,20.0,0.013353196,431
430,20.0,0.013519325,441
440,20.0,0.01365931,451
450,20.0,0.013794421,461
460,20.0,0.013940302,471
470,20.0,0.014112343,481
480,20.0,0.014267631,491
490,20.0,0.014372652,501
500,22.0,0.014488618,511
510,23.0,0.014732729,521
520,24.0,0.014924929,531
530,24.0,0.015033442,541
540,25.0,0.0151881,551
550,25.0,0.015255801,561
560,25.0,0.015308899,571
570,25.0,0.0153584,581
580,25.0,0.015407948,591
590,25.0,0.015459471,601
600,25.0,0.015517402,611
610,25.0,0.015548724,621
620,25.0,0.015598996,631
630,26.0,0.015655125,641
640,26.0,0.015716672,651
650,27.0,0.015788717,661
660,27.0,0.015845478,671
670,27.0,0.015902712,681
680,27.0,0.016082798,691
690,27.0,0.016195316,701
700,27.0,0.016257092,711
710,27.0,0.016323498,721
720,27.0,0.016398314,731
730,27.0,0.016476674,741
740,27.0,0.016533324,751
750,27.0,0.016586783,761
760,27.0,0.016713624,771
770,27.0,0.016904899,781
780,27.0,0.016955661,791
790,27.0,0.016994802,801
800,27.0,0.017050521,811
810,27.0,0.017113921,821
820,27.0,0.01716371,831
830,27.0,0.017212954,841
