iterations,fitness,time,fevals
0,545.0,10.079464571,1000
10,584.0,20.611908822,2100
20,608.0,30.2802612,3200
30,640.0,39.190251735,4300
40,670.0,47.555338873,5400
50,706.0,55.354392105,6500
60,716.0,62.869339577,7600
70,730.0,70.181115778,8700
80,742.0,77.573360747,9800
90,746.0,84.786238174,10900
100,750.0,92.14306041,12000
110,750.0,99.508045144,13100
120,752.0,106.632006196,14200
130,754.0,115.286545449,15300
140,756.0,122.286777027,16400
150,758.0,129.678475642,17500
160,764.0,137.54882281,18600
170,770.0,144.756514224,19700
180,760.0,152.081482567,20800
190,766.0,159.814893768,21900
200,760.0,167.256762333,23000
210,768.0,174.124327141,24100
220,768.0,181.309980423,25200
230,769.0,188.682074607,26300
240,768.0,196.134771634,27400
250,768.0,203.52560516,28500
260,766.0,211.377161482,29600
270,766.0,218.836576925,30700
280,768.0,225.975722065,31800
290,762.0,233.042868348,32900
300,762.0,239.809809896,34000
310,766.0,246.944896516,35100
320,766.0,254.003439461,36200
330,764.0,261.089976202,37300
340,764.0,268.51273341,38400
350,764.0,276.093444219,39500
360,758.0,283.184893756,40600
370,768.0,290.479536626,41700
380,770.0,297.467670389,42800
390,766.0,305.202731266,43900
400,772.0,312.574028036,45000
410,774.0,319.791511896,46100
420,768.0,326.989712821,47200
430,772.0,334.386379655,48300
440,772.0,342.400955417,49400
450,772.0,349.105019204,50500
460,776.0,356.183339373,51600
470,774.0,362.885854146,52700
480,768.0,369.474458985,53800
490,778.0,376.52328917,54900
500,776.0,383.968225027,56000
510,774.0,390.694653763,57100
520,776.0,398.656946731,58200
530,772.0,405.554478401,59300
540,778.0,412.916190348,60400
550,782.0,419.677586191,61500
560,774.0,427.617990851,62600
570,774.0,434.861235803,63700
580,782.0,442.161065664,64800
590,784.0,449.892949657,65900
600,780.0,457.647205774,67000
610,776.0,465.200460681,68100
620,774.0,472.270386475,69200
630,772.0,480.390501732,70300
640,774.0,487.743008486,71400
650,772.0,494.835468187,72500
660,776.0,502.722048378,73600
670,776.0,510.15918961,74700
680,782.0,519.848802894,75800
690,778.0,528.100920076,76900
700,776.0,536.227900183,78000
710,778.0,542.816689647,79100
720,782.0,549.229143518,80200
730,784.0,555.702598599,81300
740,780.0,562.296796841,82400
750,780.0,568.765311165,83500
760,782.0,575.333853546,84600
770,780.0,583.156045463,85700
780,778.0,592.175343222,86800
790,778.0,600.706522187,87900
800,770.0,607.217215172,89000
810,774.0,613.875303328,90100
820,774.0,620.554792129,91200
830,780.0,627.254395288,92300
840,784.0,634.354471495,93400
850,774.0,641.788263366,94500
860,778.0,648.849982732,95600
870,778.0,655.485010179,96700
880,782.0,662.162362193,97800
890,776.0,668.873837444,98900
900,780.0,675.646885485,100000
910,782.0,682.366376155,101100
920,782.0,688.902699384,102200
930,782.0,695.528926208,103300
940,782.0,702.071907573,104400
950,780.0,708.719276605,105500
960,776.0,715.326382229,106600
970,782.0,721.95395715,107700
980,780.0,728.527415669,108800
990,782.0,735.092590611,109900
