iterations,fitness,time,fevals
0,504.0,0.002799071,11
10,504.0,0.004703653,21
20,510.0,0.005908524,31
30,514.0,0.007363062,41
40,520.0,0.008761804,51
50,527.0,0.010143934,61
60,531.0,0.011581791,71
70,531.0,0.012138897,81
80,535.0,0.012542286,91
90,537.0,0.013393368,101
100,539.0,0.014038297,111
110,541.0,0.014641851,121
120,545.0,0.015194788,131
130,547.0,0.015769549,141
140,547.0,0.016406949,151
150,549.0,0.018038118,161
160,551.0,0.018311387,171
170,553.0,0.018551622,181
180,553.0,0.018785578,191
190,553.0,0.018888722,201
200,555.0,0.018992882,211
210,557.0,0.019080612,221
220,557.0,0.019187827,231
230,561.0,0.019313388,241
240,561.0,0.019399847,251
250,563.0,0.019486923,261
260,567.0,0.019575319,271
270,567.0,0.019660573,281
280,567.0,0.019733096,291
290,569.0,0.019815105,301
300,571.0,0.019879815,311
310,571.0,0.019979254,321
320,575.0,0.02005199,331
330,575.0,0.020160327,341
340,575.0,0.020523301,351
350,575.0,0.020617377,361
360,577.0,0.020738905,371
370,577.0,0.020852491,381
380,579.0,0.020980962,391
390,581.0,0.021081286,401
400,583.0,0.021188368,411
410,583.0,0.021270632,421
420,585.0,0.021344913,431
430,587.0,0.021418268,441
440,587.0,0.021487031,451
450,591.0,0.021727973,461
460,591.0,0.021817647,471
470,595.0,0.021908997,481
480,597.0,0.022007132,491
490,599.0,0.022111138,501
500,599.0,0.022191785,511
510,601.0,0.022362169,521
520,601.0,0.022453089,531
530,605.0,0.022536162,541
540,607.0,0.02263749,551
550,609.0,0.02271304,561
560,613.0,0.022805706,571
570,613.0,0.02285553,581
580,613.0,0.022928047,591
590,613.0,0.022983992,601
600,615.0,0.02306145,611
610,617.0,0.023124588,621
620,617.0,0.02327118,631
630,617.0,0.023357156,641
640,617.0,0.023485527,651
650,623.0,0.023662636,661
660,623.0,0.023783425,671
670,625.0,0.023879876,681
680,627.0,0.024001429,691
690,627.0,0.02408201,701
700,627.0,0.024164911,711
710,629.0,0.024227851,721
720,631.0,0.024294574,731
730,635.0,0.024365524,741
740,637.0,0.024429277,751
750,637.0,0.0244996,761
760,637.0,0.024570033,771
770,637.0,0.024848672,781
780,641.0,0.02501275,791
790,643.0,0.025115734,801
800,643.0,0.025203881,811
810,643.0,0.025283801,821
820,643.0,0.025339564,831
830,643.0,0.025407143,841
840,643.0,0.025476427,851
850,643.0,0.025568446,861
860,643.0,0.025661113,871
870,643.0,0.02574247,881
880,645.0,0.025823105,891
890,647.0,0.025900665,901
900,647.0,0.025965001,911
910,647.0,0.026028883,921
920,649.0,0.026290672,931
930,651.0,0.026398541,941
940,651.0,0.026472599,951
950,651.0,0.026554088,961
960,651.0,0.026763198,971
970,655.0,0.026857405,981
980,657.0,0.026961791,991
990,657.0,0.027052456,1001
1000,657.0,0.02713294,1011
1010,657.0,0.027209693,1021
1020,657.0,0.027291424,1031
1030,659.0,0.027403304,1041
1040,659.0,0.027514796,1051
1050,659.0,0.027597647,1061
1060,659.0,0.027672047,1071
1070,659.0,0.027742255,1081
1080,661.0,0.027813464,1091
1090,661.0,0.027898614,1101
1100,663.0,0.0281238,1111
1110,665.0,0.028198911,1121
1120,669.0,0.028274507,1131
