iterations,fitness,time,fevals
0,477.0,4.6829e-05,11
10,479.0,7.40000000001e-05,21
20,477.0,0.000104602,31
30,477.0,0.000146275,41
40,479.0,0.000181879,51
50,485.0,0.000211744,61
60,487.0,0.000240524,71
70,489.0,0.000283051,81
80,491.0,0.000310562,91
90,493.0,0.000370695,101
100,495.0,0.000402380999999,111
110,499.0,0.000433768999999,121
120,503.0,0.000459144999999,131
130,505.0,0.000494183999999,141
140,509.0,0.000520469999999,151
150,509.0,0.000548765,161
160,515.0,0.000575795,171
170,519.0,0.000602061,181
180,521.0,0.000627727,191
190,525.0,0.000653108,201
200,529.0,0.000679934,211
210,533.0,0.000709435,221
220,535.0,0.000736744,231
230,537.0,0.000762729,241
240,539.0,0.00079245,251
250,541.0,0.000818419,261
260,541.0,0.000844654,271
270,543.0,0.000875339,281
280,545.0,0.000904534,291
290,545.0,0.00093196,301
300,549.0,0.000956652000001,311
310,549.0,0.000986078,321
320,555.0,0.001027524,331
330,555.0,0.001055422,341
340,555.0,0.001085657,351
350,555.0,0.001112502,361
360,555.0,0.001140139,371
370,557.0,0.001167041,381
380,559.0,0.0011953,391
390,563.0,0.001223103,401
400,565.0,0.001263505,411
410,565.0,0.001292127,421
420,569.0,0.001320746,431
430,569.0,0.001347828,441
440,569.0,0.001375405,451
450,571.0,0.001403436,461
460,573.0,0.001430153,471
470,573.0,0.001458484,481
480,575.0,0.001486031,491
490,577.0,0.001515273,501
500,579.0,0.001545412,511
510,583.0,0.001574484,521
520,585.0,0.00160454,531
530,589.0,0.001634415,541
540,593.0,0.001663154,551
550,595.0,0.001708917,561
560,595.0,0.001736374,571
570,595.0,0.001770104,581
580,595.0,0.001798766,591
590,595.0,0.001828383,601
600,599.0,0.001856436,611
610,599.0,0.001886694,621
620,599.0,0.001914311,631
630,601.0,0.00194196,641
640,605.0,0.001969571,651
650,607.0,0.001997065,661
660,607.0,0.002025158,671
670,613.0,0.002093038,681
680,613.0,0.002120394,691
690,615.0,0.002147024,701
700,615.0,0.00217384,711
710,617.0,0.002201349,721
720,617.0,0.002225591,731
730,617.0,0.002248096,741
740,617.0,0.002272745,751
750,617.0,0.00229962,761
760,617.0,0.002323388,771
770,619.0,0.002347151,781
780,619.0,0.002376722,791
790,619.0,0.002402681,801
800,623.0,0.002429307,811
810,623.0,0.002452925,821
820,627.0,0.002477843,831
830,629.0,0.002502748,841
840,629.0,0.002528416,851
850,629.0,0.002554131,861
860,633.0,0.002580002,871
870,633.0,0.00263187,881
880,635.0,0.002657839,891
890,637.0,0.002683986,901
900,639.0,0.002708901,911
910,639.0,0.002734443,921
920,641.0,0.002758366,931
930,643.0,0.002781218,941
940,645.0,0.002815852,951
950,649.0,0.002839691,961
960,649.0,0.00286596,971
970,651.0,0.002889856,981
980,651.0,0.002918144,991
990,651.0,0.002946127,1001
1000,651.0,0.002974459,1011
1010,651.0,0.003001278,1021
1020,651.0,0.003027808,1031
1030,651.0,0.003052595,1041
1040,651.0,0.003077395,1051
1050,653.0,0.003105457,1061
1060,657.0,0.003131038,1071
1070,659.0,0.003159167,1081
1080,661.0,0.003185307,1091
1090,661.0,0.003214255,1101
1100,661.0,0.003239014,1111
1110,661.0,0.003272971,1121
1120,661.0,0.003306536,1131
1130,661.0,0.003335581,1141
1140,663.0,0.003365431,1151
1150,663.0,0.003401725,1161
1160,663.0,0.003433028,1171
1170,663.0,0.003457752,1181
1180,663.0,0.003485213,1191
1190,663.0,0.003516634,1201
1200,663.0,0.003559812,1211
1210,663.0,0.003615289,1221
1220,663.0,0.003643869,1231
1230,665.0,0.00367338,1241
1240,665.0,0.003696295,1251
1250,665.0,0.003729723,1261
1260,667.0,0.003768107,1271
1270,669.0,0.003802772,1281
1280,669.0,0.003834352,1291
1290,671.0,0.003862505,1301
1300,671.0,0.003891938,1311
1310,673.0,0.003918063,1321
1320,673.0,0.003942756,1331
1330,675.0,0.00396825,1341
1340,675.0,0.003994381,1351
1350,677.0,0.004021719,1361
1360,677.0,0.004065525,1371
1370,677.0,0.004111819,1381
1380,677.0,0.004136914,1391
1390,677.0,0.004161014,1401
1400,679.0,0.00418642,1411
1410,679.0,0.0042119,1421
1420,679.0,0.004238303,1431
1430,683.0,0.004263686,1441
1440,685.0,0.004287675,1451
1450,685.0,0.004313703,1461
1460,685.0,0.004339376,1471
1470,685.0,0.004362961,1481
1480,687.0,0.004388393,1491
1490,687.0,0.004412241,1501
1500,687.0,0.004440961,1511
1510,687.0,0.004469089,1521
1520,689.0,0.004496273,1531
1530,689.0,0.004524172,1541
1540,689.0,0.004549542,1551
1550,689.0,0.00457604,1561
1560,689.0,0.004602807,1571
1570,689.0,0.004630165,1581
1580,695.0,0.004656347,1591
1590,697.0,0.004685238,1601
1600,697.0,0.004713349,1611
1610,697.0,0.00474238,1621
1620,699.0,0.00476877,1631
1630,699.0,0.004795793,1641
1640,699.0,0.004823298,1651
1650,699.0,0.004850295,1661
1660,699.0,0.004877054,1671
1670,701.0,0.004920772,1681
1680,701.0,0.004946272,1691
1690,701.0,0.004969566,1701
1700,701.0,0.004993344,1711
1710,701.0,0.005019497,1721
1720,701.0,0.005067318,1731
1730,701.0,0.005143852,1741
1740,703.0,0.005221115,1751
1750,703.0,0.005258006,1761
1760,705.0,0.005285145,1771
1770,705.0,0.005309674,1781
1780,705.0,0.005333688,1791
1790,705.0,0.00535765,1801
1800,707.0,0.005383573,1811
1810,707.0,0.005409336,1821
1820,707.0,0.005437412,1831
1830,707.0,0.005464213,1841
1840,707.0,0.00549056,1851
1850,707.0,0.005515848,1861
1860,709.0,0.005543162,1871
1870,709.0,0.00557078,1881
1880,711.0,0.005597191,1891
1890,711.0,0.005711885,1901
1900,711.0,0.005762301,1911
1910,713.0,0.005808494,1921
1920,713.0,0.005855475,1931
1930,713.0,0.005913722,1941
1940,713.0,0.005966327,1951
1950,713.0,0.006015842,1961
1960,715.0,0.006044208,1971
1970,715.0,0.006073481,1981
1980,715.0,0.006102746,1991
1990,715.0,0.006130043,2001
2000,717.0,0.006158186,2011
2010,717.0,0.006188285,2021
2020,717.0,0.006217551,2031
2030,721.0,0.00624458,2041
2040,721.0,0.006272876,2051
2050,721.0,0.006300827,2061
2060,721.0,0.006328713,2071
2070,721.0,0.006356105,2081
2080,725.0,0.006385377,2091
2090,725.0,0.006411351,2101
2100,725.0,0.006438934,2111
2110,725.0,0.006467333,2121
2120,725.0,0.006494315,2131
2130,725.0,0.006522676,2141
2140,725.0,0.006551843,2151
2150,727.0,0.006580827,2161
2160,727.0,0.00661003,2171
2170,727.0,0.006645045,2181
2180,727.0,0.00667218,2191
2190,727.0,0.006700822,2201
2200,727.0,0.006728516,2211
2210,727.0,0.006756389,2221
2220,727.0,0.0067844,2231
2230,729.0,0.006812319,2241
2240,729.0,0.006840486,2251
2250,729.0,0.006869057,2261
2260,731.0,0.006896565,2271
2270,731.0,0.006924028,2281
2280,731.0,0.006949618,2291
2290,733.0,0.006976435,2301
2300,735.0,0.007001514,2311
2310,735.0,0.007027837,2321
2320,737.0,0.00705378,2331
2330,737.0,0.007078003,2341
2340,737.0,0.007106122,2351
2350,737.0,0.007133428,2361
2360,739.0,0.007161388,2371
2370,741.0,0.00718797,2381
2380,741.0,0.007234665,2391
2390,741.0,0.007261289,2401
2400,741.0,0.007286911,2411
2410,741.0,0.007314565,2421
2420,741.0,0.007340947,2431
2430,741.0,0.007368874,2441
2440,741.0,0.007395457,2451
2450,741.0,0.007423075,2461
2460,741.0,0.007448839,2471
2470,741.0,0.007471734,2481
2480,741.0,0.007496664,2491
2490,743.0,0.007521331,2501
2500,743.0,0.007548141,2511
2510,743.0,0.007575124,2521
2520,743.0,0.007599953,2531
2530,743.0,0.007626348,2541
2540,743.0,0.007663976,2551
2550,745.0,0.007691301,2561
2560,745.0,0.007720525,2571
2570,745.0,0.007750157,2581
2580,745.0,0.00778214,2591
2590,745.0,0.007813993,2601
2600,745.0,0.007840331,2611
2610,745.0,0.007870822,2621
2620,747.0,0.00790076,2631
2630,750.0,0.007928915,2641
2640,750.0,0.007957078,2651
2650,750.0,0.007984193,2661
2660,750.0,0.008012282,2671
2670,750.0,0.008044546,2681
2680,750.0,0.008071916,2691
2690,752.0,0.008098315,2701
2700,752.0,0.008128026,2711
2710,754.0,0.008158075,2721
2720,754.0,0.008189687,2731
2730,754.0,0.008220993,2741
2740,754.0,0.008252617,2751
2750,754.0,0.008279904,2761
2760,754.0,0.008307244,2771
2770,756.0,0.008333957,2781
2780,758.0,0.00836758,2791
2790,758.0,0.008393198,2801
2800,760.0,0.008422611,2811
2810,760.0,0.008450873,2821
2820,760.0,0.008481304,2831
2830,762.0,0.008513354,2841
2840,762.0,0.008540823,2851
2850,762.0,0.008572837,2861
2860,762.0,0.008602528,2871
2870,762.0,0.008631381,2881
2880,762.0,0.008659632,2891
2890,762.0,0.008693276,2901
2900,762.0,0.008733785,2911
2910,762.0,0.008807696,2921
2920,762.0,0.008837531,2931
2930,762.0,0.008869025,2941
2940,762.0,0.008899463,2951
2950,762.0,0.008929268,2961
2960,762.0,0.008960996,2971
2970,766.0,0.008985305,2981
2980,766.0,0.009014497,2991
2990,766.0,0.009039534,3001
3000,766.0,0.009072084,3011
