iterations,fitness,time,fevals
0,481.0,5.46490000001e-05,11
10,473.0,8.99000000001e-05,21
20,473.0,0.000121142,31
30,479.0,0.000152533,41
40,481.0,0.000184364,51
50,483.0,0.000212398,61
60,485.0,0.000245044,71
70,491.0,0.000275198,81
80,497.0,0.000307124,91
90,497.0,0.000339652,101
100,497.0,0.000371534,111
110,501.0,0.000400224,121
120,507.0,0.000433238,131
130,509.0,0.000466705,141
140,511.0,0.000499803,151
150,511.0,0.000543996,161
160,515.0,0.000575335,171
170,517.0,0.000606501,181
180,519.0,0.000645485,191
190,521.0,0.00067354,201
200,521.0,0.000705813,211
210,523.0,0.000737024,221
220,523.0,0.000766652,231
230,523.0,0.000797786,241
240,525.0,0.000828404,251
250,527.0,0.000871008,261
260,527.0,0.000901683,271
270,527.0,0.000931589,281
280,527.0,0.000983041,291
290,529.0,0.001015174,301
300,531.0,0.001050169,311
310,531.0,0.001075289,321
320,537.0,0.001107394,331
330,537.0,0.001181654,341
340,539.0,0.00128378,351
350,543.0,0.001366407,361
360,545.0,0.001491422,371
370,547.0,0.001561555,381
380,551.0,0.001614134,391
390,553.0,0.001652548,401
400,553.0,0.001687709,411
410,555.0,0.001727079,421
420,557.0,0.001780241,431
430,557.0,0.001828435,441
440,559.0,0.001914926,451
450,565.0,0.001993423,461
460,567.0,0.002065057,471
470,573.0,0.002108027,481
480,574.0,0.002146007,491
490,574.0,0.002191877,501
500,576.0,0.002228265,511
510,578.0,0.002262593,521
520,580.0,0.002298312,531
530,580.0,0.002336946,541
540,580.0,0.002373394,551
550,582.0,0.002463911,561
560,588.0,0.002501368,571
570,588.0,0.002538322,581
580,588.0,0.002573092,591
590,588.0,0.002606645,601
600,588.0,0.00264309,611
610,588.0,0.002677025,621
620,590.0,0.002714366,631
630,592.0,0.002750645,641
640,596.0,0.002783637,651
650,596.0,0.002818799,661
660,596.0,0.002856554,671
670,598.0,0.002890802,681
680,598.0,0.002927985,691
690,598.0,0.002965571,701
700,600.0,0.00300346,711
710,602.0,0.003040545,721
720,606.0,0.00307728,731
730,608.0,0.003125418,741
740,608.0,0.003170979,751
750,610.0,0.003218928,761
760,612.0,0.003264284,771
770,612.0,0.003314062,781
780,614.0,0.003363091,791
790,618.0,0.003421803,801
800,620.0,0.003471809,811
810,622.0,0.003519756,821
820,624.0,0.003568319,831
830,624.0,0.003621949,841
840,626.0,0.003751918,851
850,626.0,0.00381775,861
860,626.0,0.003897358,871
870,630.0,0.004049047,881
880,632.0,0.004143341,891
890,632.0,0.004259635,901
900,632.0,0.004336254,911
910,632.0,0.00440605,921
920,636.0,0.004462558,931
930,636.0,0.004518518,941
940,636.0,0.004575049,951
950,636.0,0.004634059,961
960,636.0,0.004722621,971
970,636.0,0.004845287,981
980,638.0,0.004908261,991
990,638.0,0.004962864,1001
1000,638.0,0.005016929,1011
1010,642.0,0.00507014,1021
1020,642.0,0.005125857,1031
1030,642.0,0.005180846,1041
1040,646.0,0.005233117,1051
1050,646.0,0.005290067,1061
1060,646.0,0.005347333,1071
1070,652.0,0.005395371,1081
1080,652.0,0.005463453,1091
1090,654.0,0.005515933,1101
1100,656.0,0.005596378,1111
1110,656.0,0.005650669,1121
1120,656.0,0.005707131,1131
1130,656.0,0.005764734,1141
1140,656.0,0.00581685,1151
1150,656.0,0.005870626,1161
1160,656.0,0.005926974,1171
1170,658.0,0.005981297,1181
1180,658.0,0.006037227,1191
1190,658.0,0.006093882,1201
1200,658.0,0.006147397,1211
1210,662.0,0.006198536,1221
1220,662.0,0.00624981,1231
1230,662.0,0.006301174,1241
1240,666.0,0.006351839,1251
1250,670.0,0.006403012,1261
1260,670.0,0.006456143,1271
1270,670.0,0.006517125,1281
1280,670.0,0.006582318,1291
1290,670.0,0.006761629,1301
1300,670.0,0.006836811,1311
1310,674.0,0.006889591,1321
1320,678.0,0.006940654,1331
1330,678.0,0.006996513,1341
1340,680.0,0.007050746,1351
1350,682.0,0.007103594,1361
1360,682.0,0.007175853,1371
1370,682.0,0.007253359,1381
1380,682.0,0.00733583,1391
1390,682.0,0.00739466,1401
1400,682.0,0.007473918,1411
1410,682.0,0.007554344,1421
1420,682.0,0.007678718,1431
1430,682.0,0.007783648,1441
1440,684.0,0.007851406,1451
1450,686.0,0.007930997,1461
1460,688.0,0.007984372,1471
1470,688.0,0.008055939,1481
1480,688.0,0.008176489,1491
1490,688.0,0.008310019,1501
1500,690.0,0.008405124,1511
1510,690.0,0.008475682,1521
1520,690.0,0.008534765,1531
1530,690.0,0.008609754,1541
1540,690.0,0.00866529,1551
1550,690.0,0.00872046,1561
1560,690.0,0.008799833,1571
1570,690.0,0.008854349,1581
1580,692.0,0.008906196,1591
1590,692.0,0.008962245,1601
1600,694.0,0.009017371,1611
1610,694.0,0.009072041,1621
1620,694.0,0.009131866,1631
1630,694.0,0.009186396,1641
1640,696.0,0.00923703,1651
1650,696.0,0.009287528,1661
1660,696.0,0.009336905,1671
1670,696.0,0.009386284,1681
1680,696.0,0.009438368,1691
1690,696.0,0.009522112,1701
1700,698.0,0.009678381,1711
1710,698.0,0.009749512,1721
1720,698.0,0.009804792,1731
1730,702.0,0.009851053,1741
1740,702.0,0.009904403,1751
1750,704.0,0.00995847,1761
1760,704.0,0.010008758,1771
1770,704.0,0.010057629,1781
1780,704.0,0.010111457,1791
1790,704.0,0.010159556,1801
1800,704.0,0.010207866,1811
1810,704.0,0.010256354,1821
1820,706.0,0.010302735,1831
1830,706.0,0.010355222,1841
1840,706.0,0.010407429,1851
1850,706.0,0.010458949,1861
1860,706.0,0.010509402,1871
1870,706.0,0.010561879,1881
1880,706.0,0.010613598,1891
1890,706.0,0.010671082,1901
1900,706.0,0.0107202,1911
1910,706.0,0.010771035,1921
1920,706.0,0.010843474,1931
1930,706.0,0.010903361,1941
1940,706.0,0.010968645,1951
1950,708.0,0.011044122,1961
1960,708.0,0.011179981,1971
1970,710.0,0.011307278,1981
1980,712.0,0.01138575,1991
1990,714.0,0.011452868,2001
2000,714.0,0.011563866,2011
2010,716.0,0.011642573,2021
2020,716.0,0.011706995,2031
2030,716.0,0.011774858,2041
2040,716.0,0.01183021,2051
2050,716.0,0.011887908,2061
2060,716.0,0.0119539,2071
2070,716.0,0.012010625,2081
2080,716.0,0.012066212,2091
2090,716.0,0.012120733,2101
2100,716.0,0.012262085,2111
2110,716.0,0.012342924,2121
2120,716.0,0.012400252,2131
2130,716.0,0.012455927,2141
2140,716.0,0.012511853,2151
2150,716.0,0.01256759,2161
2160,716.0,0.012622135,2171
2170,718.0,0.012677547,2181
2180,718.0,0.012732199,2191
2190,720.0,0.012784381,2201
2200,720.0,0.012844381,2211
2210,720.0,0.012897456,2221
2220,724.0,0.012946874,2231
2230,724.0,0.013002506,2241
2240,724.0,0.013054436,2251
2250,724.0,0.013106129,2261
2260,724.0,0.013157467,2271
2270,726.0,0.013206076,2281
2280,726.0,0.013258256,2291
2290,726.0,0.013311476,2301
2300,728.0,0.013372314,2311
2310,728.0,0.013434867,2321
2320,728.0,0.013506418,2331
2330,728.0,0.013561651,2341
2340,728.0,0.013611631,2351
2350,730.0,0.013659302,2361
2360,730.0,0.013709279,2371
2370,730.0,0.013759987,2381
2380,730.0,0.013811046,2391
2390,732.0,0.013860539,2401
2400,732.0,0.013908256,2411
2410,732.0,0.013956026,2421
2420,734.0,0.014002641,2431
2430,734.0,0.014051875,2441
2440,734.0,0.014101246,2451
2450,734.0,0.014152133,2461
2460,734.0,0.01420201,2471
2470,736.0,0.014248123,2481
2480,736.0,0.01430703,2491
2490,736.0,0.014354785,2501
2500,738.0,0.014407232,2511
2510,738.0,0.014455564,2521
2520,738.0,0.014502628,2531
2530,738.0,0.014550464,2541
2540,738.0,0.014597698,2551
2550,738.0,0.014652851,2561
2560,740.0,0.014700064,2571
2570,740.0,0.014746572,2581
2580,740.0,0.014793515,2591
2590,740.0,0.014840339,2601
2600,740.0,0.01488763,2611
2610,740.0,0.014934423,2621
2620,740.0,0.01500414,2631
2630,742.0,0.015048919,2641
2640,742.0,0.015096084,2651
2650,742.0,0.015142388,2661
2660,742.0,0.015187744,2671
2670,742.0,0.015234845,2681
2680,742.0,0.01527853,2691
2690,744.0,0.01532217,2701
2700,744.0,0.015366137,2711
2710,744.0,0.015406517,2721
2720,746.0,0.015467074,2731
2730,746.0,0.015576634,2741
2740,746.0,0.015718338,2751
2750,746.0,0.015771961,2761
2760,746.0,0.015822483,2771
2770,746.0,0.015879235,2781
2780,746.0,0.015934559,2791
2790,746.0,0.015983659,2801
2800,748.0,0.016042563,2811
2810,748.0,0.01610928,2821
2820,748.0,0.016178206,2831
2830,748.0,0.016240803,2841
2840,750.0,0.016332156,2851
2850,752.0,0.016389037,2861
2860,752.0,0.016441831,2871
2870,752.0,0.016488909,2881
2880,754.0,0.016534506,2891
2890,754.0,0.016581896,2901
2900,754.0,0.016640981,2911
2910,754.0,0.016689884,2921
2920,754.0,0.01673835,2931
2930,754.0,0.01678547,2941
2940,756.0,0.016832907,2951
2950,756.0,0.016883677,2961
2960,756.0,0.01693073,2971
2970,756.0,0.01697676,2981
2980,756.0,0.017025077,2991
2990,758.0,0.017068725,3001
3000,758.0,0.01711585,3011
