iterations,fitness,time,fevals
0,494.0,4.50909999999e-05,11
10,496.0,8.2383e-05,21
20,498.0,0.000114934,31
30,498.0,0.000143875,41
40,498.0,0.000171238,51
50,502.0,0.000199814,61
60,502.0,0.000230208,71
70,502.0,0.00025714,81
80,502.0,0.000285074,91
90,502.0,0.000313612,101
100,508.0,0.000341476,111
110,510.0,0.00037039,121
120,510.0,0.000415694,131
130,512.0,0.000444831,141
140,512.0,0.000475071,151
150,516.0,0.000505437,161
160,520.0,0.000533785,171
170,524.0,0.000560869,181
180,524.0,0.000590011,191
190,524.0,0.000621349,201
200,526.0,0.000652197,211
210,526.0,0.000682309,221
220,534.0,0.000712144,231
230,534.0,0.00074026,241
240,536.0,0.000769573,251
250,538.0,0.000796651,261
260,542.0,0.000830498,271
270,548.0,0.000874139,281
280,548.0,0.000906741,291
290,550.0,0.000937089,301
300,550.0,0.000967185,311
310,552.0,0.000996885,321
320,552.0,0.00102716,331
330,556.0,0.001056555,341
340,560.0,0.001087584,351
350,560.0,0.001120241,361
360,562.0,0.001149577,371
370,564.0,0.001181145,381
380,564.0,0.00121334,391
390,564.0,0.001244298,401
400,566.0,0.001274952,411
410,574.0,0.001306713,421
420,576.0,0.001337593,431
430,577.0,0.001365735,441
440,577.0,0.001394234,451
450,577.0,0.001421718,461
460,579.0,0.001449026,471
470,579.0,0.001476743,481
480,579.0,0.001510235,491
490,583.0,0.001541215,501
500,585.0,0.001568679,511
510,587.0,0.001595809,521
520,589.0,0.001622577,531
530,589.0,0.001671846,541
540,589.0,0.001698814,551
550,589.0,0.001733008,561
560,589.0,0.001760249,571
570,589.0,0.001786787,581
580,589.0,0.001830819,591
590,589.0,0.001858794,601
600,589.0,0.001884929,611
610,589.0,0.001912358,621
620,591.0,0.001940031,631
630,593.0,0.001966576,641
640,595.0,0.002006755,651
650,601.0,0.002034384,661
660,601.0,0.00206211,671
670,601.0,0.002090016,681
680,605.0,0.00211777,691
690,607.0,0.002145315,701
700,609.0,0.00217329,711
710,609.0,0.002203955,721
720,611.0,0.002234674,731
730,611.0,0.002260654,741
740,613.0,0.002288441,751
750,613.0,0.002314495,761
760,615.0,0.002340908,771
770,615.0,0.002366452,781
780,615.0,0.002392013,791
790,615.0,0.002417245,801
800,615.0,0.002448687,811
810,619.0,0.002475966,821
820,625.0,0.002503314,831
830,627.0,0.002530968,841
840,627.0,0.002558847,851
850,627.0,0.002587149,861
860,629.0,0.002613456,871
870,631.0,0.002644172,881
880,631.0,0.002676176,891
890,631.0,0.002704653,901
900,631.0,0.002733565,911
910,631.0,0.002763912,921
