iterations,fitness,time,fevals
0,542.0,0.00510318,675
10,553.0,0.010686612,1253
20,534.0,0.016070738,1839
30,544.0,0.019760179,2419
40,551.0,0.024379964,2991
50,551.0,0.02815361,3565
60,551.0,0.033259275,4138
70,556.0,0.037572721,4723
80,545.0,0.043574707,5299
90,547.0,0.04875952,5892
100,549.0,0.052490319,6464
110,551.0,0.05689141,7045
120,551.0,0.059265693,7630
130,553.0,0.064108458,8195
140,553.0,0.068335358,8772
150,551.0,0.073211658,9351
160,551.0,0.076679151,9920
170,551.0,0.082208352,10505
180,553.0,0.087205037,11076
190,551.0,0.090734175,11651
200,553.0,0.096352135,12239
210,553.0,0.099783952,12824
220,553.0,0.104230216,13398
230,553.0,0.108198474,13973
240,551.0,0.112889786,14554
250,553.0,0.117811362,15137
260,553.0,0.121170135,15724
270,549.0,0.126102708,16299
280,549.0,0.129636416,16895
290,551.0,0.134294912,17471
300,558.0,0.137803263,18043
310,557.0,0.144224976,18611
320,555.0,0.148351914,19178
330,554.0,0.154262755,19765
340,556.0,0.159371943,20345
350,560.0,0.163307794,20932
360,556.0,0.16806999,21512
370,554.0,0.172042183,22090
380,558.0,0.177833188,22671
390,558.0,0.184570091,23238
400,556.0,0.18972125,23816
410,558.0,0.194477536,24384
420,560.0,0.199459856,24962
430,566.0,0.204771481,25531
440,562.0,0.209765658,26098
450,560.0,0.215654709,26676
460,562.0,0.220607486,27251
470,568.0,0.225120848,27832
480,570.0,0.2316844,28418
490,570.0,0.237023298,28994
500,564.0,0.241329288,29573
510,570.0,0.246302043,30151
520,564.0,0.251640113,30720
530,568.0,0.256457043,31296
540,564.0,0.26326087,31886
550,560.0,0.268663276,32464
560,559.0,0.27352932,33029
570,564.0,0.278613627,33593
580,568.0,0.283901538,34172
590,566.0,0.288808938,34765
600,572.0,0.295338326,35336
610,571.0,0.300565666,35913
620,564.0,0.304738359,36511
630,568.0,0.310614749,37089
640,562.0,0.315971029,37660
650,564.0,0.32103101,38227
660,564.0,0.327148703,38782
670,566.0,0.333329921,39346
680,566.0,0.338034819,39927
690,566.0,0.343135401,40508
700,562.0,0.348368337,41075
710,560.0,0.352349303,41618
720,562.0,0.355818494,42189
730,564.0,0.3590775,42755
740,564.0,0.370523938,43328
750,568.0,0.373987155,43901
760,566.0,0.3790274,44488
770,566.0,0.382105022,45052
780,568.0,0.386790759,45640
790,566.0,0.389701985,46222
800,570.0,0.39435322,46800
810,572.0,0.398686126,47378
820,574.0,0.402673466,47964
830,568.0,0.406669681,48540
840,568.0,0.41106926,49109
850,570.0,0.416328379,49689
860,568.0,0.419762158,50260
870,564.0,0.424539201,50846
880,564.0,0.429384118,51414
890,568.0,0.433689854,51981
900,566.0,0.436972221,52567
910,567.0,0.442557791,53143
920,568.0,0.447306743,53726
930,570.0,0.450625763,54301
940,570.0,0.454846306,54885
950,569.0,0.459499717,55454
960,567.0,0.464098537,56019
970,568.0,0.46713498,56597
980,566.0,0.471092355,57171
990,566.0,0.475832132,57746
1000,566.0,0.480617031,58320
1010,570.0,0.483875361,58899
1020,566.0,0.488076307,59486
1030,568.0,0.493636604,60049
1040,566.0,0.496619472,60594
1050,566.0,0.50001946,61178
1060,567.0,0.504088859,61766
1070,563.0,0.509856018,62338
1080,564.0,0.513263625,62933
1090,564.0,0.517874403,63510
1100,564.0,0.522596995,64088
1110,560.0,0.527379664,64659
1120,560.0,0.530774318,65233
1130,560.0,0.535189554,65813
1140,562.0,0.540973253,66385
1150,564.0,0.544441396,66966
1160,566.0,0.547600472,67532
1170,568.0,0.551710308,68093
1180,568.0,0.557429618,68669
1190,570.0,0.560365304,69247
1200,568.0,0.564187961,69818
1210,574.0,0.568050808,70406
1220,570.0,0.572936966,70978
1230,563.0,0.5752807,71550
1240,564.0,0.578099009,72135
1250,566.0,0.583537095,72709
1260,566.0,0.588221172,73284
1270,566.0,0.591575561,73861
1280,560.0,0.596119351,74438
1290,558.0,0.600739634,75005
1300,558.0,0.605255461,75581
1310,556.0,0.608846877,76149
1320,560.0,0.613600319,76725
1330,566.0,0.619092791,77312
1340,570.0,0.624498013,77877
1350,574.0,0.627504913,78457
1360,570.0,0.632342699,79022
1370,572.0,0.637804509,79607
1380,569.0,0.641488246,80174
1390,570.0,0.64675682,80747
1400,566.0,0.651513514,81310
1410,572.0,0.654929405,81889
1420,568.0,0.659108706,82443
1430,566.0,0.663569721,83019
1440,566.0,0.668351657,83596
1450,565.0,0.671754158,84161
1460,568.0,0.67610933,84732
1470,569.0,0.68177501,85304
1480,569.0,0.68491272,85879
1490,569.0,0.688741062,86461
1500,572.0,0.691804186,87043
1510,569.0,0.697105936,87621
1520,569.0,0.699410498,88197
1530,573.0,0.702167134,88780
1540,575.0,0.706674039,89365
1550,575.0,0.712445359,89947
1560,575.0,0.715750586,90523
1570,579.0,0.724336982,91089
1580,578.0,0.729091599,91662
1590,577.0,0.732572447,92252
1600,573.0,0.736790972,92824
1610,579.0,0.741080151,93400
1620,571.0,0.745565473,93981
1630,573.0,0.748674416,94558
1640,571.0,0.753034919,95150
1650,571.0,0.757220842,95729
1660,574.0,0.761243611,96304
1670,579.0,0.763836721,96880
1680,579.0,0.767346891,97451
1690,575.0,0.771909792,98037
1700,569.0,0.776169293,98617
1710,574.0,0.778389726,99188
1720,570.0,0.780671994,99762
1730,569.0,0.784286105,100351
1740,572.0,0.789518902,100921
1750,572.0,0.794155935,101493
1760,571.0,0.797842527,102081
1770,566.0,0.80251318,102663
1780,562.0,0.807248581,103213
1790,564.0,0.810541676,103788
1800,569.0,0.814828407,104356
1810,568.0,0.819229175,104942
1820,566.0,0.823954602,105518
1830,569.0,0.82736544,106089
1840,568.0,0.832921503,106686
1850,564.0,0.837141245,107244
1860,567.0,0.843475931,107817
1870,566.0,0.848352705,108390
1880,568.0,0.851895771,108967
1890,572.0,0.857276073,109537
1900,572.0,0.860529349,110126
1910,572.0,0.86532983,110693
1920,576.0,0.868890202,111278
1930,571.0,0.872566128,111857
1940,572.0,0.875178169,112432
1950,576.0,0.878685005,113018
1960,570.0,0.883790937,113599
1970,576.0,0.887949467,114179
1980,576.0,0.890995846,114766
1990,578.0,0.894980262,115344
2000,580.0,0.899354755,115916
2010,581.0,0.902460026,116498
2020,579.0,0.904700861,117081
2030,583.0,0.907759173,117662
2040,582.0,0.913247201,118246
2050,582.0,0.917572457,118823
2060,580.0,0.919772665,119395
2070,578.0,0.922407211,119987
2080,580.0,0.92707881,120571
2090,576.0,0.932188959,121149
2100,576.0,0.934835632,121720
2110,576.0,0.937571055,122311
2120,574.0,0.941182864,122881
2130,574.0,0.946089605,123446
2140,574.0,0.949722272,124021
2150,576.0,0.952210743,124603
2160,580.0,0.955971233,125175
2170,578.0,0.960598107,125764
2180,576.0,0.965067207,126342
2190,582.0,0.968460337,126919
