iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.166389476353,0.164595719895,0.221208350615,0.240464344942,0.0257574780001
10,0.166376045736,0.164582373047,0.221208350615,0.240464344942,0.263679251
20,0.166373562974,0.164578569048,0.221208350615,0.240464344942,0.489962579
30,0.165830381939,0.164284361763,0.231300981612,0.248203427308,0.722540016
40,0.165827105649,0.164280735846,0.231300981612,0.248203427308,0.953992834
50,0.164390843655,0.163241276363,0.243329185677,0.258153676064,1.18579647
60,0.164379983147,0.163231050613,0.243329185677,0.258153676064,1.44796764
70,0.164336144865,0.163171027223,0.243329185677,0.258153676064,1.706379366
80,0.164335669255,0.163170361489,0.243329185677,0.258153676064,1.941797891
90,0.159651046766,0.158906733465,0.320199087516,0.32946379215,2.173014709
100,0.159078078678,0.158390464956,0.321166874049,0.331122166943,2.406761879
110,0.159041582944,0.158368095253,0.321305129269,0.331122166943,2.641605259
120,0.153961198572,0.153244010034,0.326282317157,0.332780541736,2.876914497
130,0.153956387523,0.153237771419,0.326282317157,0.332780541736,3.111364744
140,0.153916778236,0.15320057439,0.326420572377,0.332780541736,3.344539382
150,0.153916197004,0.153200065619,0.326420572377,0.332780541736,3.580776643
160,0.145358890398,0.145390026888,0.387252868796,0.390270867883,3.814521314
170,0.144602879302,0.144682867695,0.39610120282,0.396351575456,4.051177136
180,0.14447400892,0.144593383394,0.395962947601,0.396351575456,4.289128549
190,0.144467418995,0.144587297799,0.39610120282,0.396351575456,4.521054776
200,0.144412740399,0.144527927591,0.396515968478,0.396351575456,4.75854323
210,0.144399792588,0.1445138333,0.396515968478,0.396904367054,4.998584141
220,0.144345888909,0.144448664098,0.396515968478,0.396904367054,5.233479002
230,0.144348794727,0.144451258685,0.396515968478,0.396904367054,5.504231171
240,0.144333661253,0.144435110225,0.396515968478,0.396904367054,5.762026559
250,0.1439144897,0.144085106972,0.396515968478,0.398009950249,5.999263732
260,0.122049392733,0.122724686394,0.463846260196,0.462686567164,6.234794808
270,0.122047884104,0.122723352852,0.463846260196,0.462686567164,6.469938529
280,0.122037600995,0.122713901729,0.463984515415,0.462686567164,6.711984114
290,0.12203556226,0.12271237888,0.463984515415,0.462686567164,6.947833659
300,0.12203194829,0.122707982933,0.463984515415,0.462686567164,7.181452869
310,0.12122587765,0.121864723284,0.4696529794,0.467661691542,7.423506806
320,0.121208826365,0.121850268866,0.4696529794,0.467661691542,7.660568959
330,0.12119865264,0.121840215799,0.470067745057,0.467661691542,7.896128522
340,0.111302069529,0.112324716839,0.595603484032,0.59535655058,8.1453234
350,0.111289553262,0.112313229519,0.596018249689,0.595909342178,8.374955941
360,0.111284984453,0.112302192578,0.596018249689,0.595909342178,8.60798028
370,0.111276612979,0.112296678899,0.596018249689,0.595909342178,8.844103855
380,0.11127316295,0.112293596176,0.596018249689,0.595909342178,9.079958775
390,0.0969249367063,0.0987051385587,0.704963362367,0.681592039801,9.31602648
400,0.0969082562549,0.0986925980498,0.705378128024,0.681592039801,9.574177666
410,0.0969078617344,0.0986912715999,0.705378128024,0.681592039801,9.826933971
420,0.0969012655263,0.098687579356,0.705378128024,0.681592039801,10.072165821
430,0.0968215631283,0.0986469969082,0.705516383243,0.681592039801,10.308188609
440,0.0968164012308,0.0986523132422,0.705516383243,0.681592039801,10.54467963
450,0.0957610402424,0.097237026928,0.705654638463,0.681592039801,10.78028389
460,0.0957573251303,0.0972334318807,0.705516383243,0.681592039801,11.018854343
470,0.0871667166202,0.0888051893027,0.88345085027,0.872857932559,11.262712261
480,0.0868203076204,0.0885365592582,0.88345085027,0.872857932559,11.495138456
490,0.0868157343993,0.0885347958645,0.88345085027,0.872857932559,11.729940729
500,0.0845120297717,0.0864368880937,0.88345085027,0.872857932559,11.963221669
510,0.0845891544837,0.0864650203053,0.88345085027,0.872857932559,12.195900832
520,0.0844895950756,0.086417906011,0.88345085027,0.872857932559,12.427628279
530,0.084748503052,0.0867309451132,0.88345085027,0.872857932559,12.66499793
540,0.0844806780058,0.0864084526179,0.88345085027,0.872857932559,12.896207559
550,0.0844515101569,0.0863933915107,0.88345085027,0.872857932559,13.123657533
560,0.0844509357485,0.0863958685988,0.88345085027,0.872857932559,13.354456403
570,0.0837340515095,0.0854572320102,0.88345085027,0.872857932559,13.587332465
580,0.083732183996,0.0854557799642,0.88345085027,0.872857932559,13.827344261
590,0.0777017638138,0.0807009833113,0.88345085027,0.872857932559,14.069799432
