iterations,fitness,time,fevals
0,0.0232035113715,1.681640644,1000
10,0.0237373925991,3.360789015,2100
20,0.0236960594824,5.030554359,3200
30,0.0238190462506,6.922589694,4300
40,0.0233713597257,8.833543372,5400
50,0.0226219544171,11.00331198,6500
60,0.0247230006628,12.846421032,7600
70,0.0230793830845,14.879099501,8700
80,0.0231612924402,16.746770262,9800
90,0.0245640671972,18.571393998,10900
100,0.0222725625702,20.481096216,12000
110,0.0233559196433,22.681251192,13100
120,0.0231995344372,24.451143427,14200
130,0.0235905403821,26.310955707,15300
140,0.0233882737826,27.943512068,16400
150,0.0232391728882,29.570441687,17500
160,0.0234742489347,31.196855196,18600
170,0.0234881869396,32.825760801,19700
180,0.0227776672908,34.558112289,20800
190,0.0242614319848,36.368809721,21900
200,0.0239020008431,38.156530867,23000
210,0.0227223985612,39.816153102,24100
220,0.0240097023597,41.451422295,25200
230,0.0251357118259,43.282866483,26300
240,0.0228952709524,45.230549624,27400
250,0.0227503112546,47.053305522,28500
260,0.0230334330356,48.691628932,29600
270,0.0227879457975,50.314939763,30700
280,0.0227432788508,52.135572705,31800
290,0.0239974300403,53.846903313,32900
300,0.023488754963,55.471019791,34000
310,0.0247341502904,57.093423915,35100
320,0.0234815370439,58.728098377,36200
330,0.0239109285997,60.348689636,37300
340,0.0232316301758,61.976966418,38400
350,0.0230006328345,63.610756689,39500
360,0.0224442888418,65.232533714,40600
370,0.0234759688637,66.855301583,41700
380,0.0243871444716,68.506042608,42800
390,0.0239631721113,70.47087979,43900
400,0.02335766914,72.354388916,45000
410,0.0225423571445,74.091971783,46100
420,0.0229047840039,75.792457756,47200
430,0.023754460499,77.762326321,48300
440,0.0226132259562,79.613209305,49400
450,0.0234608403584,81.515651936,50500
460,0.0229163801228,83.210742111,51600
470,0.0233057077725,84.903533447,52700
480,0.0235200170678,86.587344533,53800
490,0.023564128841,88.267465495,54900
500,0.0239887756273,90.029470803,56000
510,0.0231839736463,91.779182361,57100
520,0.024793904279,93.496089812,58200
530,0.0233464612267,95.13686619,59300
540,0.0234237223311,96.778875447,60400
550,0.0228616767195,98.444636653,61500
560,0.0229169703056,100.139048791,62600
570,0.0238434315626,102.127158709,63700
580,0.0239228346641,103.863857213,64800
590,0.0229058038241,105.574453404,65900
600,0.024493568064,107.332149919,67000
610,0.0233590337602,109.157003026,68100
620,0.0242852396972,111.098238577,69200
