iterations,fitness,time,fevals
0,0.0377720960922,0.00530489999983,638
10,0.0464641144854,0.0107033730001,1171
20,0.053983280478,0.0154449210004,1722
30,0.0577812620599,0.0209507970012,2265
40,0.0709926175263,0.025701732,2817
50,0.070794622401,0.0300014580007,3363
60,0.0683837713967,0.0344714349994,3908
70,0.0722516300719,0.0391591549997,4459
80,0.0726949865922,0.0432746799997,5016
90,0.0775873922639,0.0468976979992,5559
100,0.0798457845846,0.0511672150005,6108
110,0.082559889753,0.055290336999,6660
120,0.0841567690769,0.0595195440001,7208
130,0.0751195951275,0.0631091240011,7755
140,0.073021374206,0.0675603380023,8300
150,0.0768693925635,0.0718254820022,8854
160,0.0792878310772,0.0759809450028,9409
170,0.0821803233405,0.0793740220033,9953
180,0.08638901966,0.0834993310036,10502
190,0.084549778811,0.0871312200034,11053
200,0.07858957122,0.0912421720041,11602
210,0.0839543311603,0.0948862330042,12152
220,0.0856634102046,0.0986769760038,12691
230,0.0805077368877,0.102477873004,13238
240,0.0840627672942,0.106648947003,13790
250,0.0752774654148,0.109915303003,14335
260,0.0791320761455,0.113731673002,14880
270,0.092826813069,0.118223981002,15432
280,0.0849232850505,0.122396704002,15986
290,0.084181239572,0.126191748002,16533
300,0.0843581880905,0.129716834002,17077
310,0.0871637940833,0.133959894003,17628
320,0.0790277418011,0.137675496004,18169
330,0.0798015425834,0.140923669003,18719
340,0.0706748534773,0.144498996002,19263
350,0.0852952045399,0.148624012001,19798
360,0.0804734005439,0.152643689002,20347
370,0.0835032865672,0.156699008003,20894
380,0.0866800603992,0.160225013004,21445
390,0.0936654972027,0.164576228004,21997
400,0.0936654972027,0.168236597005,22550
410,0.0944131832973,0.171618642005,23096
420,0.094105179048,0.174657480005,23646
430,0.095209396954,0.178513807004,24197
440,0.0923198944795,0.181831149004,24739
450,0.0869534152725,0.185655931004,25283
460,0.0903698799774,0.189965015004,25838
470,0.085447646916,0.194912940004,26395
480,0.0930118142917,0.198991313004,26945
490,0.0960074072747,0.202322798004,27494
500,0.0963172827328,0.206103052004,28048
510,0.100102677829,0.209864579003,28598
520,0.0976958907572,0.214396361003,29152
530,0.0983268093489,0.217751333003,29698
540,0.0991995019502,0.221874195002,30242
550,0.097746892117,0.226540597001,30791
560,0.0968981495642,0.230252945001,31338
570,0.0974219026997,0.234002854,31889
580,0.0970012907177,0.237875606999,32441
590,0.0959960493848,0.242275535,32988
600,0.0958539273042,0.246271879001,33535
610,0.0944115469433,0.250177342001,34085
620,0.091813080659,0.254355573999,34632
630,0.0842666872663,0.258768639998,35176
640,0.0901813091275,0.262827844997,35720
650,0.0901813091275,0.266908646998,36263
660,0.095726758303,0.270068983997,36817
670,0.0916548766729,0.274928092997,37365
680,0.0884000676217,0.279126774996,37917
690,0.0862844508157,0.283329438997,38461
700,0.0897368839856,0.287446274997,39011
710,0.0951490318887,0.292185022996,39561
720,0.100448515081,0.295800086995,40123
730,0.0994111652907,0.299673368994,40673
740,0.10062235759,0.303682443995,41215
750,0.0982531726338,0.307643928994,41766
760,0.0923549036288,0.312218149993,42310
770,0.0924343651406,0.316488756995,42856
780,0.0963117673677,0.321229833995,43411
790,0.0925170063433,0.325858186996,43978
800,0.0906116795508,0.330786372997,44514
810,0.0854054936881,0.335274190997,45059
820,0.0960250525026,0.339831285997,45604
830,0.101781226725,0.343565795998,46151
840,0.080397482909,0.347351162998,46700
850,0.083583562844,0.359835973997,47248
860,0.0762564271689,0.364140340997,47792
870,0.077683824785,0.368577898995,48345
880,0.0778489934997,0.373593030994,48891
890,0.0814750712773,0.378168627994,49432
900,0.087829072577,0.381838280995,49976
910,0.0830697298701,0.386191233994,50519
920,0.0877231593433,0.390561578994,51079
930,0.0842225565186,0.394535294994,51626
940,0.0866344688618,0.398552363995,52180
950,0.0878619947505,0.403251552994,52739
960,0.0840672981744,0.407840748994,53289
970,0.0889612806577,0.411035587995,53843
980,0.0925572573675,0.414688002995,54387
990,0.0898164670412,0.418943600995,54936
1000,0.0913466191085,0.422952674993,55488
1010,0.0922679669946,0.427390808993,56034
1020,0.0870164048725,0.431858928994,56588
1030,0.0947161549132,0.436030737996,57140
1040,0.0948869371583,0.440330669995,57682
1050,0.0902509697448,0.443395101995,58238
1060,0.0863293370791,0.446872138995,58782
1070,0.0886837778962,0.450868496995,59330
1080,0.0864714785352,0.454705105996,59882
1090,0.0885814750681,0.458217963995,60439
1100,0.0922415513083,0.461344826994,60991
1110,0.0861545338958,0.464737545994,61548
1120,0.0848295594096,0.469290500994,62095
1130,0.0828200469437,0.474293008994,62640
1140,0.086552918675,0.477543915995,63182
1150,0.0894393581236,0.482261519996,63727
1160,0.0908932145446,0.485987475995,64268
1170,0.0945940510197,0.490709732996,64819
1180,0.0937753819793,0.494547253995,65366
1190,0.101817349764,0.499285527996,65909
1200,0.096886068483,0.503012534995,66460
1210,0.100761638109,0.506088404994,67009
1220,0.0980993573576,0.509263934995,67563
1230,0.0997156924042,0.513098465995,68101
1240,0.0998925750374,0.516298752995,68641
1250,0.0947798286483,0.520048487995,69196
1260,0.0915234346666,0.524775058995,69744
1270,0.0936667945832,0.528537946995,70286
1280,0.0865401615534,0.532599055994,70836
1290,0.0926685562887,0.535384866993,71378
1300,0.0908296516704,0.539197026994,71926
1310,0.0883311652372,0.543233271994,72470
1320,0.0924689386196,0.547160646995,73012
1330,0.0876294740958,0.551279495996,73564
1340,0.0890970110931,0.555041666996,74105
1350,0.0884089312088,0.559028656995,74653
1360,0.0867997362339,0.562944668995,75199
1370,0.0906123617672,0.567337205994,75758
1380,0.0854211597987,0.571685275992,76298
1390,0.0847617292285,0.575430211993,76834
1400,0.094783356105,0.578834799993,77383
1410,0.0902991347579,0.582967153994,77932
1420,0.0870856822653,0.587306093994,78485
1430,0.0895728960008,0.591969647992,79042
1440,0.0862914561917,0.596084369992,79589
1450,0.0900475289841,0.600167844992,80140
1460,0.0886812112107,0.605222169992,80688
1470,0.0944678576949,0.609364288992,81241
1480,0.0918749646067,0.613076059992,81789
1490,0.091188038253,0.615995822991,82336
1500,0.0877959667366,0.620510963992,82880
1510,0.0911434186221,0.623985152994,83441
1520,0.0921031099862,0.627602631994,83992
1530,0.0900022216234,0.630332172994,84542
1540,0.095387460964,0.633677969994,85091
1550,0.0895610396331,0.637418124994,85639
1560,0.0964534816784,0.641539308994,86186
1570,0.0908052737869,0.644705715995,86731
1580,0.0923551433951,0.647533585996,87280
1590,0.0921870111679,0.651528040995,87826
1600,0.0897561422558,0.655328251994,88370
1610,0.0933688862074,0.659144790994,88916
1620,0.091039237796,0.662877272995,89462
1630,0.0931564020306,0.668033475995,90020
1640,0.0924260663625,0.671406595995,90568
1650,0.0910525332737,0.675512383996,91112
1660,0.0863101928797,0.678437286995,91665
1670,0.0895533514897,0.682640511995,92219
1680,0.0926163682047,0.686400265995,92772
1690,0.0878825705437,0.690226149994,93318
1700,0.0857458775692,0.693094524995,93871
1710,0.0914523547011,0.696745306996,94415
1720,0.0920127755258,0.700605079996,94952
1730,0.0949471617384,0.704327335994,95493
1740,0.0902549093229,0.707437560994,96047
1750,0.0928374161608,0.710580073994,96599
1760,0.0889475212791,0.714759968994,97151
1770,0.087735256153,0.717811322995,97699
1780,0.0913101481912,0.721615599994,98244
1790,0.0897418755183,0.724308355993,98786
1800,0.086237332391,0.728423657993,99324
1810,0.0873545808521,0.732399967992,99871
1820,0.0918089594751,0.736105891992,100420
1830,0.0970394739788,0.739559465994,100964
1840,0.0917099053666,0.743051198993,101518
1850,0.0976889264833,0.747777924993,102072
1860,0.0926059673804,0.751965558993,102624
