iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.1276314344,0.129060724428,0.465090557169,0.446655610835,0.481437085
10,0.0577976711943,0.06131541006,0.881930042859,0.872305140962,4.725547759
20,0.0545299908327,0.0589461389633,0.88345085027,0.872857932559,8.939902662
30,0.0529587705792,0.0574545351527,0.88345085027,0.872857932559,13.113264062
40,0.0535955069509,0.0576530947055,0.88345085027,0.872857932559,17.385606498
50,0.0545690503322,0.0588988158174,0.88345085027,0.872857932559,21.660348032
60,0.053214968683,0.0574991782208,0.88345085027,0.872857932559,25.914532242
70,0.053383807989,0.0577258838093,0.88345085027,0.872857932559,30.189997207
80,0.0546886427438,0.0592804413036,0.88345085027,0.872857932559,34.509532838
90,0.0558608023804,0.0603820330414,0.88345085027,0.872857932559,38.828899715
100,0.0546817488067,0.0593134636773,0.88345085027,0.872857932559,43.136894669
110,0.0546043895097,0.0591009706471,0.88345085027,0.872857932559,47.456120561
120,0.0545777342702,0.0590789237598,0.88345085027,0.872857932559,51.757798261
130,0.0545440138879,0.0590402523445,0.88345085027,0.872857932559,56.077705112
140,0.0540205310415,0.0585321911491,0.88345085027,0.872857932559,60.373543725
150,0.0539799950955,0.0585423965961,0.88345085027,0.872857932559,64.679100465
160,0.0540083286903,0.0585619560665,0.88345085027,0.872857932559,68.989433511
170,0.0540215280897,0.0585294909054,0.88345085027,0.872857932559,73.284091964
180,0.0540133514495,0.0585799719456,0.88345085027,0.872857932559,77.574020093
190,0.0539781391804,0.0584960428127,0.88345085027,0.872857932559,81.88636462
200,0.0541413436223,0.0586218739031,0.88345085027,0.872857932559,86.169694048
210,0.0544273758769,0.0592314496851,0.88345085027,0.872857932559,90.464780452
220,0.0543192950165,0.0592371805792,0.88345085027,0.872857932559,94.804057696
230,0.0542716464676,0.0590866295568,0.88345085027,0.872857932559,99.131081745
240,0.0544687727039,0.0593123957523,0.88345085027,0.872857932559,103.424907965
250,0.0542305531167,0.0591281929144,0.88345085027,0.872857932559,107.727289107
260,0.0542766136237,0.0591829649006,0.88345085027,0.872857932559,112.05189468
270,0.0542797840013,0.0592048974042,0.88345085027,0.872857932559,116.387757005
280,0.0543085373904,0.0592450756269,0.88345085027,0.872857932559,120.729884267
290,0.0542686263808,0.059206543174,0.88345085027,0.872857932559,125.063876737
300,0.054275082295,0.0592058593848,0.88345085027,0.872857932559,129.406139757
310,0.0541250723752,0.0590549919826,0.88345085027,0.872857932559,133.741318415
320,0.0544754848807,0.0591669239192,0.88345085027,0.872857932559,138.126114749
330,0.0541765757875,0.0591523512164,0.88345085027,0.872857932559,142.451904517
340,0.0540891121202,0.059003961293,0.88345085027,0.872857932559,146.782293404
350,0.0540803668358,0.059007672879,0.88345085027,0.872857932559,151.149057023
360,0.0540754915358,0.0589951496712,0.88345085027,0.872857932559,155.486900736
370,0.0540349712283,0.0589064093616,0.88345085027,0.872857932559,159.849513514
380,0.0538887370638,0.0587873250857,0.88345085027,0.872857932559,164.257169032
390,0.0540230004305,0.058900734768,0.88345085027,0.872857932559,168.684630349
400,0.0540096592179,0.0588867659354,0.88345085027,0.872857932559,173.095947939
410,0.0540348407398,0.0589168749939,0.88345085027,0.872857932559,177.524662901
420,0.0540262406815,0.0589083348397,0.88345085027,0.872857932559,181.925841113
430,0.0546888606442,0.0597261387836,0.88345085027,0.872857932559,187.180372493
440,0.0541052498863,0.0589439855559,0.88345085027,0.872857932559,192.063347414
450,0.055220337097,0.0601959820553,0.88345085027,0.872857932559,196.444713937
460,0.0541023343833,0.0588621808074,0.88345085027,0.872857932559,200.839694133
470,0.0541067042235,0.0588866675464,0.88345085027,0.872857932559,205.233183361
480,0.0540937701484,0.0588620851084,0.88345085027,0.872857932559,209.608073349
490,0.0544210444439,0.0594356747938,0.88345085027,0.872857932559,214.184490911
500,0.0545770878531,0.0596495162771,0.88345085027,0.872857932559,218.764863964
510,0.0545790680477,0.0596521571455,0.88345085027,0.872857932559,223.346403372
520,0.054581388898,0.0596541130925,0.88345085027,0.872857932559,227.89100808
530,0.0545770362347,0.0596718542757,0.88345085027,0.872857932559,232.268963877
540,0.0545716304186,0.0596661697916,0.88345085027,0.872857932559,236.644655963
550,0.0537727952401,0.0586440813178,0.88345085027,0.872857932559,240.976167065
560,0.0537948278259,0.0586617222311,0.88345085027,0.872857932559,245.317736338
570,0.0537796449432,0.0586813493658,0.88345085027,0.872857932559,249.661688617
580,0.0537683481074,0.0585680955967,0.88345085027,0.872857932559,254.005940089
590,0.053745414912,0.058635632055,0.88345085027,0.872857932559,258.323110248
600,0.0537966405791,0.0586617532031,0.88345085027,0.872857932559,262.670662456
610,0.05376828427,0.0586156782061,0.88345085027,0.872857932559,267.015151157
620,0.0538201977278,0.0586656983959,0.88345085027,0.872857932559,271.37766759
630,0.0536676866292,0.0584587562863,0.88345085027,0.872857932559,275.760752992
640,0.0537926213094,0.0586416563477,0.88345085027,0.872857932559,280.110269686
650,0.053666707488,0.0584612546648,0.88345085027,0.872857932559,284.487787667
660,0.0536311459066,0.058425532253,0.88345085027,0.872857932559,288.850448738
670,0.0540513208103,0.0589180056024,0.88345085027,0.872857932559,293.200715253
680,0.054052099425,0.0589130238382,0.88345085027,0.872857932559,297.686450087
690,0.0553338701813,0.0601329608922,0.88345085027,0.872857932559,302.068384471
700,0.0539143751201,0.0587986731408,0.88345085027,0.872857932559,306.444559907
710,0.0539141512616,0.0587980353776,0.88345085027,0.872857932559,310.849465287
720,0.0537833163485,0.0587412276504,0.88345085027,0.872857932559,315.27824166
730,0.0544099453017,0.0591900937536,0.88345085027,0.872857932559,319.639513575
740,0.0545420619707,0.0592856240436,0.88345085027,0.872857932559,323.970899111
750,0.0541328255655,0.0588488764629,0.88345085027,0.872857932559,328.299394321
760,0.0532361169036,0.0578219238112,0.88345085027,0.872857932559,332.612669864
770,0.0544041373622,0.059193734797,0.88345085027,0.872857932559,336.981296371
780,0.0543781371228,0.0591298377074,0.88345085027,0.872857932559,341.378852471
790,0.0543890131108,0.0591341433187,0.88345085027,0.872857932559,345.751013846
800,0.054380339116,0.0591303377983,0.88345085027,0.872857932559,350.146554279
810,0.0545217925592,0.0592635734576,0.88345085027,0.872857932559,354.572970936
820,0.0545029811203,0.0592777734725,0.88345085027,0.872857932559,358.969542909
830,0.0539329542561,0.0586772050322,0.88345085027,0.872857932559,363.366259971
840,0.0539166565413,0.0586685687143,0.88345085027,0.872857932559,367.738360336
850,0.0539823747997,0.058655492379,0.88345085027,0.872857932559,372.090088684
860,0.0538354534818,0.0585120881558,0.88345085027,0.872857932559,376.466843082
870,0.0538041585138,0.0585059712189,0.88345085027,0.872857932559,380.843874086
880,0.0536934403622,0.0583926042116,0.88345085027,0.872857932559,385.199388679
890,0.0533936158561,0.0581314946585,0.88345085027,0.872857932559,389.575956394
900,0.0535521876305,0.0582653739586,0.88345085027,0.872857932559,393.936228462
910,0.0535478051214,0.0582647617483,0.88345085027,0.872857932559,398.277089679
920,0.05292573351,0.0578424286933,0.88345085027,0.872857932559,402.62764557
930,0.0536578178387,0.0583898658165,0.88345085027,0.872857932559,406.922546512
940,0.052928337875,0.0578473818106,0.88345085027,0.872857932559,411.226778203
950,0.0534019485589,0.0581973410304,0.88345085027,0.872857932559,415.526002315
960,0.0530538246811,0.0579927142873,0.88345085027,0.872857932559,419.841177228
970,0.0541107912196,0.0589830639643,0.88345085027,0.872857932559,424.164485211
980,0.0529520526806,0.057891433971,0.88345085027,0.872857932559,428.470707892
990,0.0529910425336,0.0579465384441,0.88345085027,0.872857932559,432.770962481
1000,0.0527456874616,0.0577760030308,0.88345085027,0.872857932559,437.068641985
1010,0.0529551793271,0.0579191853206,0.88345085027,0.872857932559,441.353786727
1020,0.0527428562043,0.0577708795565,0.88345085027,0.872857932559,445.719592367
1030,0.0534068145686,0.0587313315071,0.88345085027,0.872857932559,450.039682416
1040,0.0527012066787,0.0577547582803,0.88345085027,0.872857932559,454.372021389
1050,0.0534694771075,0.0585514032323,0.88345085027,0.872857932559,458.729543626
1060,0.0529891329534,0.0579042006969,0.88345085027,0.872857932559,463.090801573
1070,0.053687175053,0.0588711362572,0.88345085027,0.872857932559,467.431697499
1080,0.0536554381734,0.0588796870801,0.88345085027,0.872857932559,471.75239849
