iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.182624553435,0.179175163618,0.131895479054,0.145936981758,0.026435261
10,0.191626408618,0.188056255832,0.124982718098,0.139303482587,0.257208256
20,0.192295882655,0.188490052349,0.127609567261,0.141514648977,0.506627925
30,0.192121804494,0.18830183274,0.126365270289,0.139303482587,0.723612884
40,0.192052131912,0.188212884968,0.126503525508,0.139856274185,0.939619679
50,0.154284097703,0.151096012127,0.15650490806,0.164179104478,1.157092456
60,0.154488303957,0.15133318551,0.142955896585,0.155334438917,1.373492737
70,0.15358644132,0.150553841256,0.158440481128,0.164179104478,1.592748158
80,0.153532634199,0.150490539335,0.158578736347,0.164179104478,1.807915007
90,0.153507836921,0.150462070264,0.160237798977,0.164731896075,2.023152431
100,0.153436431735,0.150461544551,0.160099543758,0.165284687673,2.242124922
110,0.152540836572,0.14972501041,0.162588137702,0.168601437258,2.456578062
120,0.152516558717,0.149697964167,0.162726392921,0.169154228856,2.670145765
130,0.152348636909,0.149582557481,0.162726392921,0.168601437258,2.885601644
140,0.152345975649,0.149576444204,0.16286464814,0.169154228856,3.104886819
150,0.152319302412,0.149548589329,0.16300290336,0.169707020453,3.320263192
160,0.152237085623,0.149446402728,0.16286464814,0.170259812051,3.536922842
170,0.152228823048,0.149440744977,0.16286464814,0.170259812051,3.755094489
180,0.152167308451,0.149358194693,0.16286464814,0.170259812051,3.970442052
190,0.142940415652,0.141096164449,0.292686298908,0.28855721393,4.189374762
200,0.142184535991,0.140498947438,0.292548043689,0.289110005528,4.401479962
210,0.142147355803,0.140458588359,0.292824554127,0.290215588723,4.611881403
220,0.141237679294,0.139525802103,0.303470206,0.30458817026,4.823683223
230,0.141224674426,0.139512992958,0.304299737315,0.305140961857,5.033743196
240,0.141222861589,0.139510847904,0.304299737315,0.305140961857,5.24393227
250,0.141205549583,0.139492014695,0.304576247753,0.305693753455,5.456664422
260,0.141097240875,0.139418855233,0.305544034287,0.305693753455,5.671073185
270,0.141040285672,0.139368024325,0.307617862574,0.307352128248,5.884211034
280,0.141014694195,0.139344425092,0.307894373013,0.307352128248,6.097922911
290,0.140990319794,0.139321796046,0.308032628232,0.307352128248,6.310744358
300,0.137860194127,0.136163521025,0.386976358358,0.398009950249,6.524509664
310,0.137785089866,0.13611312373,0.389050186645,0.399668325041,6.736462987
320,0.137772362742,0.136098966859,0.389050186645,0.399668325041,6.949466095
330,0.137769987304,0.136096093353,0.389050186645,0.399668325041,7.163885428
340,0.137741372434,0.136076231896,0.389326697083,0.399668325041,7.377715805
350,0.137736391403,0.1360686685,0.389603207521,0.399668325041,7.589726516
360,0.137674450341,0.136016199163,0.390570994055,0.400221116639,7.814083134
370,0.137634279906,0.135998422027,0.390985759712,0.400221116639,8.028761441
380,0.137607374993,0.135966778529,0.391124014932,0.400221116639,8.241895628
390,0.137589385613,0.135949656857,0.391262270151,0.399668325041,8.454812162
400,0.137528241667,0.135916494563,0.391815291027,0.401326699834,8.667946242
410,0.137523590781,0.135910529147,0.391815291027,0.401326699834,8.882335601
420,0.132966674572,0.131935097067,0.424443522743,0.428413488115,9.096393236
430,0.132964949533,0.13193243712,0.424443522743,0.428413488115,9.308226203
440,0.132831476281,0.131777968836,0.425411309277,0.428966279713,9.523013339
450,0.132812127486,0.131771817689,0.425549564496,0.428966279713,9.735709083
460,0.132108680216,0.131215585958,0.431632794138,0.433941404091,9.951352664
470,0.132106452851,0.131212789299,0.431632794138,0.433941404091,10.165338393
480,0.132058946392,0.131181253662,0.432324070234,0.433941404091,10.380613319
490,0.132053285375,0.1311778282,0.432324070234,0.433941404091,10.594611655
500,0.132015079441,0.131130255065,0.432324070234,0.434494195688,10.809145762
510,0.131974670594,0.131104375118,0.432462325453,0.434494195688,11.023994179
520,0.131976792615,0.131106187532,0.432462325453,0.434494195688,11.237529363
530,0.131940027569,0.131086666079,0.433015346329,0.435046987286,11.499055003
540,0.130655554302,0.129834115743,0.446149592147,0.446102819237,11.713212648
550,0.130660731849,0.129840853253,0.446149592147,0.446102819237,11.929369486
560,0.130651246717,0.129833224817,0.446149592147,0.446102819237,12.143736824
570,0.130485557584,0.129644819281,0.447532144338,0.446655610835,12.359345124
580,0.130485307451,0.129645062279,0.447532144338,0.446655610835,12.572823279
590,0.130479879881,0.129638721864,0.447532144338,0.446655610835,12.787669986
600,0.130467290729,0.129632005196,0.447532144338,0.446655610835,13.001499439
610,0.130460496585,0.129621537045,0.447532144338,0.446655610835,13.216767704
620,0.130449333791,0.129609628983,0.447808654777,0.447208402432,13.431431115
630,0.122376118909,0.121370860188,0.703719065395,0.710889994472,13.646672922
640,0.122370372814,0.121364895341,0.703719065395,0.710889994472,13.861463751
650,0.12221715139,0.121186522273,0.706622424997,0.713101160862,14.074797302
660,0.122262588512,0.121301718174,0.706622424997,0.713101160862,14.29189356
670,0.122165960246,0.121154055106,0.706898935435,0.713101160862,14.506431556
680,0.12278436653,0.121786090899,0.703304299737,0.71144278607,14.723964899
690,0.122152340485,0.121141597748,0.707037190654,0.71365395246,14.941833675
700,0.122146983175,0.121131997074,0.707037190654,0.71365395246,15.166575167
710,0.0977811099333,0.0977981035762,0.78432185815,0.781647318961,15.382203687
