iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.236598791592,0.234693985795,0.162035116826,0.169154228856,0.02773895
10,0.236586421869,0.234694359123,0.162449882483,0.169154228856,0.2417067
20,0.236543250398,0.234648363389,0.162449882483,0.169154228856,0.456686556
30,0.237378467289,0.23528945512,0.162588137702,0.169707020453,0.671179617
40,0.237399449313,0.23529788993,0.162588137702,0.169707020453,0.886972072
50,0.256575332821,0.25477633987,0.166874049495,0.175234936429,1.111031413
60,0.255949364838,0.254227217589,0.166874049495,0.175787728027,1.327270206
70,0.256107288704,0.254402218649,0.166874049495,0.175787728027,1.547401783
80,0.25523002562,0.253608132827,0.166874049495,0.175787728027,1.767399242
90,0.255170313679,0.253574486562,0.167012304715,0.175787728027,1.985606307
100,0.236600490947,0.235330393139,0.166459283838,0.174682144831,2.205006055
110,0.237010929241,0.235696874716,0.163970689894,0.174129353234,2.424603096
120,0.237011384196,0.235695476217,0.163970689894,0.174129353234,2.639676298
130,0.236998270922,0.235677372814,0.163970689894,0.174129353234,2.856403847
140,0.237812028125,0.236409313705,0.163279413798,0.173023770039,3.076228417
150,0.237807007212,0.236400262613,0.163279413798,0.173023770039,3.297810573
160,0.237601139712,0.236254532089,0.163555924236,0.173023770039,3.518892997
170,0.234872657982,0.23377095361,0.163555924236,0.173023770039,3.747656798
180,0.228182798168,0.226890924697,0.172404258261,0.180762852405,3.967798318
190,0.22817885871,0.226887756515,0.172404258261,0.180762852405,4.18959164
200,0.228171209043,0.226880242131,0.172404258261,0.180762852405,4.40935619
210,0.189607468555,0.189282713264,0.210286188304,0.221116639027,4.628822891
220,0.189602018326,0.189279690194,0.210286188304,0.221116639027,4.852216451
230,0.189589777901,0.189273770139,0.210286188304,0.221116639027,5.068712938
240,0.188961068587,0.188512950446,0.210286188304,0.221116639027,5.286127234
250,0.186391385351,0.185853990734,0.256048665837,0.259259259259,5.504483935
260,0.186390535067,0.185812872887,0.256463431495,0.259812050857,5.722706821
270,0.165730702498,0.166835473345,0.287985621457,0.294085129906,5.942324076
280,0.165717302746,0.166820355231,0.288123876676,0.294085129906,6.160608962
290,0.165716737094,0.166819034244,0.288123876676,0.294085129906,6.379465453
300,0.165688537709,0.166790619474,0.288400387115,0.295190713101,6.598003773
310,0.165615062638,0.166696224773,0.288953407991,0.295743504699,6.817353951
320,0.164990046336,0.16608725539,0.292824554127,0.300718629077,7.035315687
330,0.16498554409,0.166086182331,0.292962809346,0.300718629077,7.255516078
340,0.164809731801,0.165924953654,0.294207106318,0.301271420674,7.47892381
350,0.164814753067,0.165930159477,0.294207106318,0.301271420674,7.700753848
360,0.130146530569,0.132071956282,0.372321305129,0.379767827529,7.921053777
370,0.130141255423,0.132067277305,0.372321305129,0.379767827529,8.144414115
380,0.130087635643,0.132048509463,0.372044794691,0.378662244334,8.3631836
390,0.130071565926,0.132024825278,0.37218304991,0.378662244334,8.583831323
400,0.13002206695,0.131983206405,0.372321305129,0.378662244334,8.803616646
410,0.130020653759,0.131984945518,0.372321305129,0.378662244334,9.022028606
420,0.130013873856,0.131974027702,0.372321305129,0.378662244334,9.244759455
430,0.129967325049,0.131948058303,0.372321305129,0.378662244334,9.463689261
440,0.129964722959,0.131946982667,0.372321305129,0.378662244334,9.683576052
450,0.129954031246,0.131934133244,0.372459560348,0.378662244334,9.904296241
460,0.129908145536,0.131876387653,0.372874326006,0.378662244334,10.12459975
470,0.129903408894,0.131868870482,0.373150836444,0.378662244334,10.347238993
480,0.120208065884,0.12189401585,0.487349647449,0.492537313433,10.565613198
490,0.12021488468,0.121902985559,0.487349647449,0.492537313433,10.783399318
