iteration,MSE_trg,MSE_tst,acc_trg,acc_tst,elapsed
0,0.0538329520534,0.0577191872969,0.88345085027,0.872857932559,0.024113374
10,0.0539002879099,0.0577683341497,0.88345085027,0.872857932559,0.238899813
20,0.053901250874,0.0577695916611,0.88345085027,0.872857932559,0.470465735
30,0.0538082943986,0.0577075501823,0.88345085027,0.872857932559,0.687530445
40,0.0541605908387,0.0579491457957,0.88345085027,0.872857932559,0.906270503
50,0.0541452029536,0.0579324995876,0.88345085027,0.872857932559,1.135637784
60,0.0541473401349,0.057934900824,0.88345085027,0.872857932559,1.368852585
70,0.0542466616574,0.057987728784,0.88345085027,0.872857932559,1.58758391
80,0.0542473550874,0.0579889328849,0.88345085027,0.872857932559,1.815331027
90,0.0542735785136,0.0581188966134,0.88345085027,0.872857932559,2.032362939
100,0.0542707985454,0.0581164812452,0.88345085027,0.872857932559,2.259073224
110,0.0545944346655,0.0582508005564,0.88345085027,0.872857932559,2.481864548
120,0.054551584644,0.0582009532876,0.88345085027,0.872857932559,2.701937738
130,0.0547599442236,0.0584566023418,0.88345085027,0.872857932559,2.933822461
140,0.0547596869097,0.0584577482608,0.88345085027,0.872857932559,3.161401315
150,0.055127355647,0.0587508044615,0.88345085027,0.872857932559,3.395354527
160,0.0572323339142,0.0607102209621,0.878473662381,0.865118850193,3.625328874
170,0.0573207205203,0.0607754703629,0.878335407162,0.865118850193,3.849645262
180,0.0572971525218,0.060758682625,0.878335407162,0.865118850193,4.076431422
190,0.0572452059538,0.0607409684076,0.878335407162,0.865118850193,4.312775783
200,0.05708506887,0.0605894851031,0.878335407162,0.865118850193,4.534990239
210,0.0549395805716,0.0585550389245,0.88345085027,0.872857932559,4.76727636
220,0.0549412537713,0.0585566499904,0.88345085027,0.872857932559,4.987866954
230,0.0551336698736,0.0586990431424,0.88345085027,0.872857932559,5.233278025
240,0.05492158343,0.0585297583625,0.88345085027,0.872857932559,5.481733066
250,0.0549200176515,0.0585290808892,0.88345085027,0.872857932559,5.708491545
260,0.0545139849219,0.0582291428294,0.88345085027,0.872857932559,5.930388017
